order_id,customer_id,order_date,status,payment_method,shipping_fee,discount_amount,coupon_code,ship_city,delivery_days
298,571,2024-05-24 03:13:00,shipped,credit_card,4.99,7.67,,Sao Paulo,9.0
299,82,2025-07-06 17:51:00,delivered,paypal,,0.11,,Sao Paulo,4.0
300,757,2024-07-27 09:36:00,delivered,pix,8.99,14.46,,Salvador,7.0
301,605,2024-04-22 22:45:00,processing,pix,0.0,5.83,,Curitiba,2.0
302,178,2024-05-20 08:46:00,delivered,pix,0.0,8.29,,Florianopolis,2.0
303,456,2026-01-14 02:20:00,delivered,debit_card,4.99,0.15,SPRING15,Goiania,3.0
304,1051,2025-11-19 02:45:00,delivered,paypal,8.99,,SPRING15,Rio de Janeiro,6.0
305,1068,2024-11-21 06:53:00,processing,credit_card,0.0,16.49,WELCOME10,Sao Paulo,9.0
306,17,2024-09-08 04:37:00,cancelled,paypal,4.99,0.87,,Goiania,
307,401,2024-09-28 15:09:00,delivered,pix,8.99,0.82,SPRING15,Curitiba,8.0
308,270,2024-07-22 20:56:00,processing,pix,0.0,0.0,,Florianopolis,2.0
309,439,2024-01-04 13:04:00,delivered,pix,0.0,0.0,FREESHIP,Brasilia,8.0
310,80,2025-03-04 22:16:00,delivered,pix,0.0,3.1,,Porto Alegre,7.0
311,992,2025-06-27 21:11:00,shipped,credit_card,4.99,16.51,SPRING15,Goiania,5.0
312,994,2025-05-16 20:25:00,shipped,pix,4.99,4.58,VIP20,Belo Horizonte,6.0
313,231,2026-02-12 09:26:00,delivered,credit_card,8.99,4.72,,Rio de Janeiro,8.0
314,361,2025-04-20 10:42:00,shipped,pix,8.99,1.6,FREESHIP,Brasilia,2.0
315,991,2025-05-15 19:26:00,delivered,credit_card,4.99,1.05,FREESHIP,Belo Horizonte,4.0
316,838,2024-03-03 17:49:00,cancelled,debit_card,0.0,6.55,VIP20,Recife,
317,802,2025-03-28 13:25:00,delivered,paypal,4.99,3.98,,Florianopolis,5.0
318,449,2024-12-13 20:52:00,delivered,pix,4.99,0.0,,Fortaleza,1.0
319,342,2025-07-02 06:49:00,processing,credit_card,4.99,6.63,,Porto Alegre,2.0
320,265,2025-09-11 17:01:00,shipped,pix,8.99,1.67,VIP20,Florianopolis,1.0
321,683,2024-12-27 17:04:00,returned,boleto,4.99,0.44,,Belo Horizonte,1.0
322,322,2025-07-02 12:55:00,cancelled,pix,4.99,2.3,FREESHIP,Brasilia,
323,766,2024-12-05 13:13:00,delivered,credit_card,4.99,11.44,,Sao Paulo,9.0
324,42,2026-02-12 16:06:00,delivered,credit_card,8.99,0.0,SPRING15,Brasilia,9.0
325,580,2024-11-04 00:14:00,processing,pix,0.0,11.92,,Recife,4.0
326,821,2024-05-14 23:56:00,returned,pix,0.0,14.07,,Campinas,5.0
327,851,2024-01-21 00:47:00,cancelled,pix,0.0,14.14,SPRING15,Brasilia,
328,196,2026-01-23 18:50:00,delivered,debit_card,4.99,0.0,WELCOME10,Curitiba,7.0
329,663,2025-03-11 16:47:00,processing,pix,4.99,0.0,,Rio de Janeiro,1.0
330,542,2025-11-02 18:30:00,delivered,debit_card,4.99,0.0,,Recife,7.0
331,1149,2024-10-12 15:18:00,delivered,credit_card,0.0,0.0,WELCOME10,Salvador,9.0
332,807,2025-01-16 17:45:00,delivered,credit_card,0.0,4.37,,Sao Paulo,2.0
333,814,2024-08-25 14:23:00,delivered,paypal,14.99,6.07,VIP20,Porto Alegre,8.0
334,295,2025-10-07 02:06:00,delivered,paypal,8.99,12.15,FREESHIP,Salvador,9.0
335,512,2024-03-26 04:25:00,processing,debit_card,4.99,0.0,VIP20,Belo Horizonte,8.0
336,121,2025-05-20 08:26:00,processing,pix,0.0,7.97,FREESHIP,Sao Paulo,5.0
337,659,2025-12-06 18:38:00,shipped,pix,0.0,18.83,FREESHIP,Belo Horizonte,7.0
338,1152,2025-05-15 17:31:00,processing,credit_card,0.0,1.59,FREESHIP,Salvador,6.0
339,990,2025-06-10 17:54:00,delivered,boleto,8.99,0.86,,Rio de Janeiro,2.0
340,770,2024-05-10 00:10:00,delivered,credit_card,8.99,9.27,SPRING15,Salvador,9.0
341,233,2024-02-09 13:31:00,delivered,credit_card,8.99,2.19,,Brasilia,3.0
342,1121,2025-03-04 12:00:00,delivered,pix,8.99,5.01,,Florianopolis,5.0
343,556,2025-06-19 10:39:00,delivered,pix,4.99,12.14,,Curitiba,6.0
344,1072,2025-12-02 06:51:00,delivered,boleto,8.99,0.73,SPRING15,Salvador,6.0
345,432,2024-12-04 23:46:00,delivered,paypal,8.99,5.2,,Salvador,3.0
346,21,2024-11-21 13:11:00,processing,pix,8.99,2.7,,Sao Paulo,3.0
347,639,2025-12-19 06:12:00,delivered,pix,14.99,13.85,,Sao Paulo,2.0
348,960,2025-08-31 05:04:00,processing,paypal,4.99,6.38,,Porto Alegre,6.0
349,29,2024-07-16 08:18:00,cancelled,credit_card,8.99,0.0,,Fortaleza,
350,627,2025-01-11 19:49:00,processing,pix,0.0,6.75,,Goiania,7.0
351,415,2024-03-20 18:09:00,delivered,pix,8.99,12.99,,Curitiba,2.0
352,1155,2024-04-14 04:51:00,delivered,credit_card,4.99,2.22,FREESHIP,Porto Alegre,9.0
353,1179,2025-08-29 19:17:00,processing,credit_card,0.0,,,Belo Horizonte,8.0
354,444,2024-04-03 19:09:00,delivered,credit_card,0.0,10.36,VIP20,Porto Alegre,3.0
355,160,2024-02-23 04:32:00,processing,boleto,8.99,10.49,WELCOME10,Curitiba,8.0
356,1025,2026-02-17 03:15:00,delivered,pix,4.99,4.45,VIP20,Florianopolis,9.0
357,972,2024-12-29 09:53:00,cancelled,credit_card,8.99,0.0,,Fortaleza,
358,439,2024-06-19 20:53:00,delivered,paypal,8.99,2.97,SPRING15,Campinas,5.0
359,905,2025-05-16 22:50:00,delivered,pix,4.99,21.3,VIP20,Recife,5.0
360,714,2024-07-01 00:55:00,shipped,credit_card,8.99,12.4,,Porto Alegre,6.0
361,869,2024-08-06 19:35:00,delivered,boleto,14.99,0.0,,Florianopolis,4.0
362,22,2024-07-19 14:23:00,returned,credit_card,14.99,4.78,SPRING15,Porto Alegre,9.0
363,193,2025-01-12 08:32:00,delivered,pix,4.99,,,Curitiba,1.0
364,981,2025-02-11 01:44:00,processing,credit_card,14.99,3.13,SPRING15,Fortaleza,5.0
365,63,2026-01-05 15:38:00,cancelled,pix,4.99,0.0,,Salvador,
366,1118,2024-04-16 01:23:00,cancelled,credit_card,0.0,2.37,WELCOME10,Brasilia,
367,363,2024-05-14 02:26:00,delivered,credit_card,4.99,18.03,,Sao Paulo,2.0
368,644,2024-04-09 17:17:00,cancelled,credit_card,0.0,0.0,WELCOME10,Fortaleza,
369,35,2024-12-06 21:54:00,delivered,pix,0.0,13.4,FREESHIP,Fortaleza,6.0
370,751,2025-06-12 00:42:00,delivered,boleto,4.99,0.0,,Sao Paulo,7.0
371,134,2024-07-16 16:09:00,delivered,boleto,4.99,13.95,FREESHIP,Curitiba,5.0
372,407,2025-12-06 16:26:00,delivered,pix,4.99,1.56,,Sao Paulo,3.0
373,638,2024-10-07 17:22:00,delivered,boleto,4.99,0.0,,Florianopolis,2.0
374,177,2025-08-02 14:05:00,delivered,credit_card,8.99,4.69,,Rio de Janeiro,2.0
375,381,2024-11-21 18:40:00,delivered,paypal,0.0,13.23,WELCOME10,Belo Horizonte,1.0
376,768,2025-04-16 02:56:00,shipped,credit_card,8.99,0.0,WELCOME10,Belo Horizonte,4.0
377,272,2024-11-13 01:24:00,delivered,credit_card,4.99,19.38,,Porto Alegre,5.0
378,848,2024-08-19 06:17:00,shipped,debit_card,8.99,4.69,,Florianopolis,4.0
379,901,2024-09-27 02:31:00,delivered,credit_card,0.0,11.88,SPRING15,Goiania,6.0
380,1072,2025-04-05 20:43:00,delivered,credit_card,4.99,6.46,,Recife,3.0
381,319,2025-07-04 18:13:00,delivered,credit_card,14.99,17.64,,Curitiba,7.0
382,425,2024-12-16 22:32:00,delivered,paypal,0.0,6.4,,Rio de Janeiro,9.0
383,1052,2024-08-03 08:13:00,processing,pix,4.99,5.13,,Campinas,8.0
384,382,2025-05-01 04:29:00,delivered,credit_card,4.99,7.04,,Fortaleza,6.0
385,70,2024-11-26 22:06:00,delivered,pix,4.99,,VIP20,Recife,6.0
386,974,2024-12-08 10:41:00,delivered,boleto,8.99,3.37,,Brasilia,2.0
387,957,2025-07-13 05:48:00,delivered,paypal,4.99,8.21,,Fortaleza,1.0
388,1180,2025-12-12 13:46:00,delivered,credit_card,8.99,5.6,FREESHIP,Florianopolis,7.0
389,765,2025-09-07 10:30:00,shipped,credit_card,14.99,0.0,FREESHIP,Belo Horizonte,7.0
390,1039,2024-04-20 13:27:00,shipped,pix,8.99,9.98,,Sao Paulo,5.0
391,336,2025-06-08 05:59:00,delivered,credit_card,4.99,8.68,,Campinas,5.0
392,407,2025-08-04 04:08:00,processing,credit_card,8.99,4.71,VIP20,Rio de Janeiro,6.0
393,634,2024-05-24 11:29:00,delivered,debit_card,14.99,,,Brasilia,7.0
394,411,2024-06-25 09:19:00,returned,pix,4.99,6.86,,Recife,2.0
395,185,2026-01-11 07:09:00,delivered,credit_card,4.99,0.0,,Salvador,9.0
396,327,2024-12-18 03:30:00,delivered,pix,8.99,0.14,,Salvador,9.0
397,771,2025-04-19 22:15:00,delivered,credit_card,14.99,12.27,WELCOME10,Brasilia,2.0
398,819,2024-11-30 09:52:00,processing,credit_card,8.99,7.64,,Porto Alegre,7.0
399,1001,2025-11-16 23:37:00,delivered,pix,4.99,14.15,,Belo Horizonte,1.0
400,756,2025-01-05 10:32:00,delivered,pix,0.0,4.97,WELCOME10,Rio de Janeiro,1.0
401,472,2024-05-21 15:12:00,delivered,boleto,0.0,13.04,WELCOME10,Porto Alegre,1.0
402,787,2025-10-31 05:27:00,processing,credit_card,0.0,2.15,,Salvador,3.0
403,72,2024-09-24 13:11:00,returned,credit_card,8.99,2.43,VIP20,Rio de Janeiro,3.0
404,953,2024-03-25 11:43:00,delivered,credit_card,14.99,11.81,VIP20,Sao Paulo,2.0
405,330,2024-11-22 04:36:00,delivered,boleto,0.0,0.0,FREESHIP,Salvador,9.0
406,823,2025-03-08 01:19:00,shipped,debit_card,0.0,7.1,,Fortaleza,7.0
407,923,2025-05-29 11:49:00,shipped,credit_card,4.99,7.36,,Porto Alegre,8.0
408,229,2024-07-02 13:34:00,delivered,pix,14.99,7.32,,Sao Paulo,7.0
409,691,2025-12-25 18:16:00,shipped,pix,0.0,0.04,VIP20,Salvador,4.0
410,891,2024-02-19 14:18:00,processing,credit_card,8.99,0.0,FREESHIP,Porto Alegre,1.0
411,103,2025-09-05 21:23:00,shipped,pix,0.0,1.63,,Sao Paulo,5.0
412,1112,2024-09-30 05:18:00,shipped,credit_card,4.99,0.75,,Curitiba,6.0
413,73,2025-09-02 03:22:00,delivered,boleto,8.99,0.0,,Brasilia,1.0
414,173,2025-07-01 03:08:00,delivered,credit_card,0.0,5.47,FREESHIP,Curitiba,3.0
415,708,2025-04-14 22:39:00,delivered,credit_card,8.99,16.76,,Florianopolis,4.0
416,1073,2025-08-05 14:02:00,delivered,credit_card,4.99,,,Fortaleza,2.0
417,208,2025-01-26 16:46:00,delivered,credit_card,8.99,5.77,,Curitiba,2.0
418,866,2025-02-14 00:11:00,delivered,credit_card,8.99,14.87,SPRING15,Rio de Janeiro,5.0
419,888,2024-04-29 06:36:00,shipped,boleto,0.0,0.0,,Campinas,5.0
420,500,2025-12-11 01:23:00,delivered,pix,4.99,23.54,,Curitiba,8.0
421,381,2024-10-10 16:42:00,delivered,credit_card,0.0,2.84,WELCOME10,Goiania,1.0
422,584,2024-10-06 00:26:00,delivered,debit_card,,1.8,,Brasilia,4.0
423,563,2024-09-30 14:38:00,processing,boleto,8.99,10.15,WELCOME10,Florianopolis,6.0
424,665,2024-08-14 02:39:00,delivered,boleto,0.0,0.0,VIP20,Salvador,5.0
425,862,2025-10-12 19:21:00,cancelled,credit_card,0.0,15.02,VIP20,Campinas,
426,26,2024-12-17 10:20:00,delivered,credit_card,4.99,3.73,,Florianopolis,6.0
427,1022,2024-08-03 17:44:00,delivered,debit_card,14.99,7.48,WELCOME10,Sao Paulo,3.0
428,1171,2024-03-21 20:31:00,delivered,pix,4.99,9.36,,Florianopolis,9.0
429,1085,2025-01-13 09:18:00,delivered,boleto,8.99,15.68,,Brasilia,6.0
430,1198,2024-06-19 19:22:00,processing,pix,8.99,3.75,WELCOME10,Curitiba,7.0
431,1140,2026-01-31 15:15:00,processing,boleto,0.0,0.0,,Fortaleza,7.0
432,253,2024-04-09 12:13:00,delivered,credit_card,14.99,6.57,WELCOME10,Brasilia,4.0
433,326,2026-01-22 12:35:00,delivered,pix,4.99,14.25,,Fortaleza,7.0
434,572,2024-11-23 11:40:00,delivered,paypal,8.99,3.53,,Goiania,2.0
435,651,2025-05-29 17:34:00,returned,credit_card,4.99,21.04,,Salvador,7.0
436,587,2025-04-05 05:59:00,delivered,pix,8.99,,,Porto Alegre,3.0
437,951,2025-11-02 05:43:00,delivered,boleto,4.99,6.13,WELCOME10,Recife,2.0
438,841,2024-07-12 20:01:00,cancelled,credit_card,8.99,4.99,,Fortaleza,
439,1031,2024-03-23 19:36:00,delivered,credit_card,14.99,8.84,,Belo Horizonte,7.0
440,341,2025-08-05 20:30:00,delivered,pix,4.99,,VIP20,Fortaleza,2.0
441,798,2025-07-19 16:55:00,processing,pix,4.99,1.67,,Porto Alegre,4.0
442,491,2024-06-28 15:59:00,delivered,credit_card,14.99,1.1,,Sao Paulo,4.0
443,424,2025-08-14 14:29:00,delivered,credit_card,8.99,4.53,VIP20,Belo Horizonte,4.0
444,363,2025-04-17 16:41:00,cancelled,pix,0.0,2.95,WELCOME10,Porto Alegre,
445,327,2024-09-07 14:46:00,delivered,credit_card,,,VIP20,Goiania,2.0
446,833,2025-06-16 15:55:00,delivered,pix,4.99,10.29,SPRING15,Curitiba,7.0
447,1101,2024-05-03 22:49:00,delivered,paypal,4.99,13.96,FREESHIP,Florianopolis,9.0
448,123,2024-10-26 12:53:00,delivered,paypal,8.99,7.53,WELCOME10,Campinas,1.0
449,902,2025-03-14 03:06:00,delivered,pix,4.99,4.83,FREESHIP,Fortaleza,3.0
450,229,2026-01-09 05:23:00,shipped,paypal,4.99,0.47,,Belo Horizonte,7.0
451,989,2024-08-03 08:06:00,delivered,paypal,8.99,10.85,SPRING15,Florianopolis,6.0
452,1007,2026-02-09 07:48:00,delivered,paypal,8.99,0.0,FREESHIP,Porto Alegre,5.0
453,923,2025-12-17 08:36:00,delivered,pix,0.0,3.98,,Brasilia,5.0
454,1069,2024-10-22 00:14:00,delivered,credit_card,4.99,14.92,,Curitiba,6.0
455,325,2025-08-04 20:19:00,delivered,credit_card,14.99,0.0,,Brasilia,8.0
456,264,2024-05-30 19:18:00,delivered,pix,0.0,17.32,,Belo Horizonte,7.0
457,1195,2024-11-06 04:37:00,delivered,pix,4.99,0.61,VIP20,Florianopolis,1.0
458,1059,2025-02-19 15:39:00,processing,pix,0.0,7.73,FREESHIP,Fortaleza,3.0
459,1027,2024-11-17 16:23:00,delivered,credit_card,14.99,0.0,,Brasilia,7.0
460,1076,2025-05-08 05:30:00,shipped,pix,,6.48,,Porto Alegre,7.0
461,461,2024-11-12 06:14:00,shipped,paypal,4.99,6.88,VIP20,Rio de Janeiro,3.0
462,404,2024-12-31 15:29:00,delivered,pix,0.0,8.69,,Campinas,1.0
463,468,2026-01-29 06:23:00,returned,paypal,4.99,11.59,VIP20,Porto Alegre,1.0
464,1040,2024-03-09 08:35:00,processing,pix,8.99,8.96,WELCOME10,Rio de Janeiro,9.0
465,115,2025-04-02 18:33:00,delivered,credit_card,4.99,0.0,,Brasilia,4.0
466,502,2024-08-21 22:45:00,shipped,pix,8.99,0.0,,Curitiba,8.0
467,1131,2024-10-11 02:47:00,processing,paypal,4.99,15.66,,Brasilia,4.0
468,1071,2024-11-06 01:13:00,shipped,boleto,14.99,9.71,WELCOME10,Salvador,4.0
469,951,2024-04-10 17:56:00,processing,pix,4.99,5.16,,Belo Horizonte,1.0
470,980,2024-04-29 14:05:00,delivered,boleto,4.99,17.14,,Belo Horizonte,8.0
471,998,2024-11-03 18:00:00,delivered,debit_card,4.99,1.89,,Salvador,7.0
472,399,2025-08-26 20:39:00,delivered,credit_card,8.99,7.43,,Recife,8.0
473,555,2025-05-19 20:11:00,delivered,credit_card,4.99,8.86,FREESHIP,Goiania,6.0
474,614,2024-09-27 17:15:00,delivered,debit_card,0.0,13.75,VIP20,Curitiba,6.0
475,902,2024-04-24 05:31:00,delivered,credit_card,14.99,9.97,,Salvador,1.0
476,1016,2024-06-16 05:04:00,cancelled,credit_card,0.0,7.94,WELCOME10,Rio de Janeiro,
477,908,2024-12-16 20:43:00,delivered,pix,4.99,8.24,,Rio de Janeiro,9.0
478,475,2024-08-06 09:32:00,delivered,credit_card,14.99,2.84,,Rio de Janeiro,5.0
479,615,2025-09-16 06:36:00,delivered,credit_card,4.99,5.08,,Recife,3.0
480,352,2024-06-10 19:42:00,processing,boleto,4.99,16.35,SPRING15,Salvador,3.0
481,854,2026-01-13 08:14:00,processing,pix,4.99,0.0,,Curitiba,5.0
482,760,2024-05-28 09:21:00,processing,pix,8.99,5.3,VIP20,Curitiba,6.0
483,872,2025-07-30 12:48:00,shipped,boleto,,4.09,,Sao Paulo,7.0
484,838,2024-12-28 20:51:00,delivered,boleto,8.99,1.41,WELCOME10,Sao Paulo,3.0
485,415,2024-08-01 21:45:00,cancelled,credit_card,4.99,14.88,,Sao Paulo,
486,660,2025-03-13 12:20:00,shipped,pix,0.0,5.55,,Belo Horizonte,9.0
487,1031,2025-03-26 08:06:00,processing,boleto,4.99,2.81,,Salvador,2.0
488,963,2024-02-17 21:24:00,shipped,credit_card,0.0,16.04,,Fortaleza,8.0
489,769,2024-03-01 03:03:00,returned,pix,4.99,0.0,,Curitiba,6.0
490,228,2025-04-28 04:56:00,cancelled,pix,4.99,14.28,FREESHIP,Florianopolis,
491,848,2024-06-04 04:37:00,delivered,pix,8.99,0.0,,Salvador,5.0
492,503,2024-12-01 18:34:00,cancelled,credit_card,14.99,10.76,,Campinas,
493,597,2025-12-07 00:08:00,delivered,paypal,4.99,1.03,,Florianopolis,2.0
494,643,2025-01-04 14:47:00,delivered,paypal,8.99,0.0,VIP20,Salvador,4.0
495,742,2024-12-07 06:43:00,processing,pix,0.0,0.0,,Sao Paulo,5.0
496,288,2024-05-02 20:26:00,delivered,credit_card,4.99,9.48,,Sao Paulo,7.0
497,1083,2024-03-02 16:23:00,delivered,pix,0.0,10.45,WELCOME10,Campinas,1.0
498,670,2025-07-05 15:18:00,returned,debit_card,8.99,7.01,,Fortaleza,6.0
499,189,2025-07-25 03:34:00,delivered,pix,14.99,8.32,WELCOME10,Rio de Janeiro,3.0
500,1176,2025-04-24 19:41:00,shipped,pix,14.99,8.67,,Recife,4.0
501,568,2025-04-21 14:56:00,delivered,credit_card,8.99,15.4,,Goiania,3.0
502,1179,2024-12-13 14:33:00,delivered,credit_card,0.0,9.61,FREESHIP,Curitiba,7.0
503,14,2025-09-30 12:01:00,returned,pix,4.99,0.0,,Curitiba,1.0
504,457,2025-08-21 21:49:00,delivered,paypal,4.99,15.94,,Belo Horizonte,6.0
505,1177,2024-12-29 22:55:00,cancelled,credit_card,0.0,10.14,SPRING15,Brasilia,
506,423,2024-11-11 05:06:00,delivered,paypal,8.99,3.59,FREESHIP,Sao Paulo,1.0
507,261,2025-07-07 11:04:00,delivered,credit_card,8.99,6.85,,Goiania,6.0
508,428,2024-07-25 09:10:00,delivered,credit_card,4.99,7.46,,Belo Horizonte,7.0
509,728,2024-01-28 04:56:00,shipped,credit_card,14.99,6.93,,Sao Paulo,8.0
510,910,2026-01-31 23:13:00,cancelled,credit_card,8.99,7.95,,Recife,
511,407,2024-07-29 12:37:00,delivered,pix,8.99,0.07,FREESHIP,Fortaleza,2.0
512,1058,2024-05-04 05:48:00,delivered,credit_card,8.99,4.07,,Fortaleza,4.0
513,734,2026-02-06 10:26:00,delivered,credit_card,4.99,0.0,,Campinas,4.0
514,737,2025-05-04 08:32:00,delivered,credit_card,8.99,,SPRING15,Recife,2.0
515,861,2025-02-13 03:22:00,processing,credit_card,4.99,5.1,VIP20,Recife,6.0
516,616,2024-08-22 22:05:00,delivered,pix,4.99,,FREESHIP,Curitiba,7.0
517,663,2024-02-16 04:54:00,processing,credit_card,4.99,,WELCOME10,Campinas,4.0
518,319,2024-05-23 22:30:00,delivered,credit_card,0.0,3.03,,Florianopolis,1.0
519,601,2025-01-15 19:26:00,cancelled,credit_card,8.99,0.64,FREESHIP,Brasilia,
520,1063,2024-06-04 23:51:00,processing,debit_card,0.0,4.44,VIP20,Brasilia,3.0
521,62,2025-05-24 06:19:00,delivered,pix,8.99,7.97,VIP20,Curitiba,7.0
522,658,2024-01-30 00:21:00,delivered,pix,8.99,,FREESHIP,Brasilia,1.0
523,835,2024-02-17 17:24:00,delivered,pix,0.0,5.13,WELCOME10,Porto Alegre,9.0
524,457,2024-04-04 13:04:00,delivered,credit_card,0.0,3.44,,Recife,2.0
525,1100,2025-03-26 04:54:00,delivered,debit_card,14.99,7.24,,Curitiba,1.0
526,263,2024-11-26 21:34:00,delivered,pix,4.99,9.34,,Rio de Janeiro,6.0
527,979,2025-05-19 23:53:00,delivered,debit_card,0.0,4.93,VIP20,Brasilia,4.0
528,462,2025-11-06 02:47:00,delivered,paypal,0.0,4.61,,Fortaleza,2.0
529,216,2024-09-12 07:16:00,delivered,credit_card,4.99,7.29,FREESHIP,Florianopolis,3.0
530,947,2025-11-15 18:33:00,returned,credit_card,4.99,0.0,,Brasilia,9.0
531,672,2025-03-08 11:42:00,delivered,debit_card,14.99,3.5,WELCOME10,Sao Paulo,3.0
532,789,2025-10-09 01:50:00,delivered,boleto,8.99,,WELCOME10,Goiania,4.0
533,70,2024-08-31 05:25:00,delivered,boleto,,0.0,,Porto Alegre,6.0
534,385,2025-10-05 18:25:00,cancelled,credit_card,4.99,1.39,,Fortaleza,
535,539,2025-07-12 14:07:00,delivered,credit_card,14.99,15.3,,Porto Alegre,5.0
536,691,2024-07-09 08:21:00,processing,debit_card,0.0,3.85,,Rio de Janeiro,8.0
537,702,2025-06-15 08:04:00,shipped,credit_card,4.99,,FREESHIP,Campinas,6.0
538,259,2024-04-06 07:29:00,delivered,credit_card,8.99,17.21,,Brasilia,2.0
539,712,2024-11-10 14:27:00,delivered,debit_card,8.99,12.24,SPRING15,Campinas,9.0
540,374,2025-02-11 16:12:00,delivered,boleto,0.0,14.17,FREESHIP,Sao Paulo,3.0
541,407,2026-01-21 23:22:00,cancelled,credit_card,8.99,17.12,,Fortaleza,
542,1087,2025-06-21 01:51:00,delivered,paypal,4.99,4.58,,Campinas,9.0
543,342,2025-01-18 05:06:00,delivered,pix,4.99,12.86,SPRING15,Belo Horizonte,3.0
544,312,2025-07-07 19:27:00,delivered,debit_card,4.99,0.0,SPRING15,Recife,4.0
545,608,2025-02-03 16:26:00,cancelled,boleto,4.99,0.86,FREESHIP,Brasilia,
546,615,2024-01-01 02:16:00,processing,credit_card,4.99,2.94,,Florianopolis,9.0
547,137,2024-03-01 13:08:00,delivered,credit_card,4.99,13.5,,Belo Horizonte,3.0
548,802,2024-06-12 20:26:00,processing,pix,4.99,6.23,,Porto Alegre,7.0
549,145,2024-08-19 08:08:00,processing,credit_card,8.99,15.43,,Goiania,7.0
550,311,2024-07-29 14:09:00,delivered,paypal,4.99,,SPRING15,Rio de Janeiro,5.0
551,1067,2024-11-14 16:06:00,delivered,credit_card,8.99,5.57,,Rio de Janeiro,8.0
552,1109,2026-01-30 19:29:00,delivered,paypal,4.99,0.0,,Florianopolis,3.0
553,700,2024-10-05 01:24:00,delivered,pix,0.0,1.17,VIP20,Fortaleza,5.0
554,345,2025-12-27 22:55:00,shipped,credit_card,0.0,8.8,,Rio de Janeiro,8.0
555,182,2026-01-19 19:38:00,delivered,debit_card,0.0,0.48,,Salvador,6.0
556,886,2025-03-07 01:40:00,shipped,credit_card,0.0,16.44,,Florianopolis,2.0
557,565,2024-09-14 20:32:00,delivered,pix,4.99,11.07,,Porto Alegre,6.0
558,171,2024-01-14 03:45:00,delivered,boleto,4.99,0.0,,Fortaleza,8.0
559,889,2025-11-12 08:06:00,processing,credit_card,4.99,0.0,,Recife,8.0
560,1063,2025-11-14 12:02:00,delivered,credit_card,4.99,5.08,,Rio de Janeiro,2.0
561,1179,2024-04-07 03:48:00,delivered,pix,8.99,1.96,VIP20,Fortaleza,4.0
562,864,2025-02-07 22:47:00,delivered,credit_card,8.99,0.0,,Salvador,1.0
563,1175,2025-06-19 01:25:00,returned,boleto,4.99,,,Fortaleza,7.0
564,371,2024-01-25 20:21:00,delivered,pix,0.0,11.31,WELCOME10,Sao Paulo,2.0
565,936,2024-09-16 11:52:00,delivered,pix,0.0,9.14,,Curitiba,6.0
566,914,2024-02-18 10:29:00,delivered,debit_card,8.99,18.94,WELCOME10,Campinas,5.0
567,1121,2025-10-25 10:47:00,processing,credit_card,0.0,9.78,,Brasilia,7.0
568,1024,2024-04-01 10:22:00,processing,paypal,4.99,17.29,WELCOME10,Belo Horizonte,9.0
569,649,2024-11-09 03:58:00,cancelled,pix,4.99,11.1,,Porto Alegre,
570,1019,2025-10-16 05:48:00,delivered,credit_card,14.99,10.24,,Salvador,7.0
571,719,2024-12-11 14:57:00,cancelled,pix,8.99,6.45,,Brasilia,
572,662,2024-01-17 03:12:00,returned,paypal,8.99,0.0,,Campinas,5.0
573,607,2026-02-13 17:34:00,cancelled,credit_card,4.99,2.28,,Rio de Janeiro,
574,407,2024-04-05 02:45:00,delivered,credit_card,8.99,3.0,VIP20,Porto Alegre,7.0
575,1092,2024-12-28 12:08:00,cancelled,pix,0.0,0.0,,Florianopolis,
576,602,2025-09-20 18:05:00,shipped,paypal,8.99,3.93,,Sao Paulo,6.0
577,504,2025-07-15 04:42:00,shipped,credit_card,8.99,2.76,WELCOME10,Florianopolis,5.0
578,449,2024-09-08 07:28:00,cancelled,credit_card,8.99,12.57,VIP20,Sao Paulo,
579,608,2024-09-06 00:54:00,returned,pix,8.99,5.55,WELCOME10,Campinas,8.0
580,1164,2024-07-15 13:11:00,delivered,debit_card,8.99,13.73,,Recife,9.0
581,536,2025-12-24 11:51:00,delivered,credit_card,8.99,3.36,FREESHIP,Belo Horizonte,5.0
582,656,2025-07-07 11:04:00,delivered,credit_card,4.99,4.49,,Florianopolis,3.0
583,506,2025-07-05 18:08:00,delivered,credit_card,8.99,8.34,WELCOME10,Campinas,2.0
584,975,2025-07-02 10:06:00,processing,credit_card,0.0,0.0,WELCOME10,Goiania,4.0
585,1135,2024-08-17 14:17:00,delivered,boleto,0.0,8.74,,Fortaleza,1.0
586,894,2024-03-07 05:01:00,delivered,credit_card,4.99,10.33,SPRING15,Porto Alegre,9.0
587,977,2025-12-24 04:04:00,delivered,pix,8.99,8.43,SPRING15,Fortaleza,6.0
588,517,2026-01-15 00:45:00,processing,credit_card,8.99,17.65,WELCOME10,Brasilia,8.0
589,812,2024-08-08 21:28:00,delivered,credit_card,4.99,2.67,,Porto Alegre,5.0
590,477,2025-08-06 16:26:00,delivered,debit_card,4.99,7.73,,Fortaleza,3.0
591,645,2024-01-07 19:03:00,delivered,paypal,4.99,12.21,,Rio de Janeiro,6.0
592,131,2025-06-26 13:46:00,delivered,pix,8.99,1.68,,Fortaleza,3.0
593,368,2024-07-04 00:41:00,shipped,credit_card,0.0,14.42,WELCOME10,Rio de Janeiro,8.0
594,827,2025-08-10 22:43:00,delivered,pix,14.99,12.57,FREESHIP,Salvador,7.0
