touch_id,customer_id,campaign_name,channel,sent_at,opened,clicked,converted,device_type
1501,386,Referral Blast,social_ad,2025-11-22 17:00:00,1,0,1,desktop
1502,142,Creator Campaign,email,2025-01-28 02:00:00,0,0,0,mobile
1503,1143,Referral Blast,push,2024-11-19 07:00:00,0,0,0,desktop
1504,774,Black Friday,email,2024-08-13 07:00:00,1,1,0,desktop
1505,626,Creator Campaign,email,2025-02-01 20:00:00,1,0,0,desktop
1506,403,Black Friday,email,2024-10-18 18:00:00,1,0,0,tablet
1507,578,Black Friday,email,2024-10-16 14:00:00,1,0,0,desktop
1508,477,Back to School,social_ad,2024-08-22 01:00:00,0,0,0,mobile
1509,291,Winback Flow,social_ad,2024-10-28 20:00:00,1,1,0,mobile
1510,1121,Back to School,email,2025-03-16 14:00:00,1,0,0,desktop
1511,699,Winback Flow,social_ad,2026-02-04 08:00:00,1,0,0,desktop
1512,133,Winback Flow,email,2025-02-09 13:00:00,1,0,0,desktop
1513,718,Black Friday,sms,2024-04-21 10:00:00,0,0,0,desktop
1514,158,Back to School,push,2025-02-12 17:00:00,1,1,0,mobile
1515,785,Summer Promo,email,2025-02-22 00:00:00,1,0,0,mobile
1516,118,Black Friday,email,2024-11-10 21:00:00,1,0,0,mobile
1517,1048,Winback Flow,social_ad,2025-01-13 14:00:00,1,0,0,desktop
1518,856,Winback Flow,email,2025-05-20 13:00:00,1,0,0,mobile
1519,156,Referral Blast,email,2024-01-29 23:00:00,0,0,0,mobile
1520,323,Winback Flow,email,2025-04-27 17:00:00,0,1,0,mobile
1521,781,Referral Blast,email,2025-11-23 19:00:00,1,0,0,mobile
1522,965,Referral Blast,social_ad,2024-04-08 09:00:00,1,0,0,desktop
1523,927,Referral Blast,push,2024-08-20 00:00:00,0,1,0,tablet
1524,59,Retention Nudge,social_ad,2024-10-26 17:00:00,0,0,0,desktop
1525,1020,Holiday Push,social_ad,2024-06-02 14:00:00,0,0,0,tablet
1526,275,Holiday Push,social_ad,2026-01-18 22:00:00,1,0,0,mobile
1527,26,Summer Promo,push,2025-05-23 06:00:00,1,0,0,mobile
1528,876,Retention Nudge,email,2024-04-24 18:00:00,1,0,0,desktop
1529,625,Back to School,email,2025-10-01 18:00:00,0,0,0,mobile
1530,313,Winback Flow,email,2025-02-08 11:00:00,1,0,0,desktop
1531,599,Holiday Push,social_ad,2024-04-18 15:00:00,1,0,0,mobile
1532,802,Back to School,sms,2025-01-15 20:00:00,0,0,0,mobile
1533,1192,Black Friday,email,2024-11-17 17:00:00,0,1,0,mobile
1534,1097,Referral Blast,sms,2025-12-10 17:00:00,0,0,0,desktop
1535,1133,Winback Flow,social_ad,2024-09-29 06:00:00,1,0,0,mobile
1536,606,Back to School,push,2025-03-09 17:00:00,1,0,0,desktop
1537,1142,Back to School,sms,2024-11-06 07:00:00,0,0,0,mobile
1538,803,Creator Campaign,push,2024-01-24 21:00:00,0,0,0,desktop
1539,218,Winback Flow,push,2025-06-19 08:00:00,0,0,0,mobile
1540,955,Black Friday,email,2024-11-06 11:00:00,1,1,0,desktop
1541,712,Creator Campaign,email,2025-08-12 11:00:00,1,0,0,mobile
1542,931,Back to School,email,2026-01-24 23:00:00,1,1,0,mobile
1543,135,Back to School,social_ad,2024-07-20 17:00:00,1,0,0,mobile
1544,869,Winback Flow,email,2024-12-16 20:00:00,1,0,0,tablet
1545,1184,Holiday Push,email,2026-01-04 14:00:00,1,0,0,desktop
1546,269,Referral Blast,social_ad,2025-09-01 15:00:00,0,0,0,mobile
1547,705,Winback Flow,sms,2025-06-26 02:00:00,1,0,1,mobile
1548,386,Black Friday,email,2025-03-10 02:00:00,0,1,0,mobile
1549,257,Winback Flow,social_ad,2025-10-26 00:00:00,1,0,0,mobile
1550,331,Referral Blast,push,2025-10-04 07:00:00,1,1,0,tablet
1551,442,Holiday Push,social_ad,2025-05-07 12:00:00,1,0,0,mobile
1552,808,Retention Nudge,sms,2025-09-01 02:00:00,0,0,0,mobile
1553,582,Retention Nudge,social_ad,2025-12-29 20:00:00,1,0,0,mobile
1554,423,Summer Promo,social_ad,2025-09-08 15:00:00,1,0,0,tablet
1555,806,Summer Promo,social_ad,2025-08-14 14:00:00,0,1,0,mobile
1556,786,Creator Campaign,email,2025-06-19 14:00:00,0,0,0,desktop
1557,837,Creator Campaign,push,2025-01-10 18:00:00,0,1,0,mobile
1558,224,Retention Nudge,social_ad,2024-10-29 15:00:00,1,0,1,mobile
1559,988,Referral Blast,push,2025-06-30 02:00:00,0,0,0,mobile
1560,546,Referral Blast,email,2024-12-30 07:00:00,1,0,0,mobile
1561,886,Winback Flow,email,2024-02-09 18:00:00,1,0,0,mobile
1562,1177,Winback Flow,email,2024-04-20 20:00:00,0,0,0,tablet
1563,904,Holiday Push,push,2025-10-16 19:00:00,1,1,0,desktop
1564,233,Holiday Push,push,2025-10-07 11:00:00,1,1,1,mobile
1565,648,Summer Promo,email,2024-03-30 15:00:00,0,0,1,desktop
1566,580,Back to School,email,2025-03-05 06:00:00,1,1,0,desktop
1567,845,Creator Campaign,social_ad,2024-10-13 01:00:00,0,0,0,desktop
1568,242,Referral Blast,email,2024-02-21 04:00:00,1,1,1,tablet
1569,208,Winback Flow,email,2024-02-05 18:00:00,1,1,0,desktop
1570,888,Referral Blast,social_ad,2025-01-27 05:00:00,1,1,0,mobile
1571,860,Summer Promo,social_ad,2025-09-21 13:00:00,1,0,0,desktop
1572,932,Referral Blast,email,2025-05-06 05:00:00,1,0,0,mobile
1573,490,Summer Promo,email,2025-05-31 22:00:00,1,1,0,mobile
1574,365,Back to School,email,2024-08-07 05:00:00,1,0,0,mobile
1575,1008,Back to School,push,2025-01-23 06:00:00,1,0,0,tablet
1576,1157,Summer Promo,social_ad,2024-07-23 02:00:00,0,0,0,mobile
1577,358,Winback Flow,email,2025-02-26 16:00:00,1,0,0,mobile
1578,862,Creator Campaign,social_ad,2024-11-07 06:00:00,1,0,0,mobile
1579,147,Referral Blast,sms,2025-08-18 16:00:00,0,0,0,mobile
1580,95,Holiday Push,sms,2026-02-11 04:00:00,1,0,0,desktop
1581,969,Summer Promo,push,2024-02-15 13:00:00,0,0,1,desktop
1582,920,Back to School,social_ad,2025-07-23 22:00:00,1,1,0,mobile
1583,940,Retention Nudge,email,2024-06-10 13:00:00,1,0,0,desktop
1584,865,Back to School,email,2024-05-03 11:00:00,0,0,0,mobile
1585,618,Summer Promo,email,2025-08-21 02:00:00,1,1,0,desktop
1586,960,Retention Nudge,sms,2026-01-11 22:00:00,1,1,1,tablet
1587,323,Referral Blast,sms,2024-01-16 02:00:00,1,0,0,mobile
1588,433,Summer Promo,social_ad,2025-09-25 17:00:00,0,0,1,desktop
1589,524,Back to School,email,2025-11-22 18:00:00,0,0,0,mobile
1590,600,Winback Flow,push,2025-12-03 11:00:00,1,0,0,mobile
1591,565,Holiday Push,email,2024-03-21 12:00:00,0,1,0,desktop
1592,999,Back to School,email,2025-01-30 00:00:00,1,0,0,mobile
1593,720,Holiday Push,social_ad,2025-12-03 03:00:00,1,0,0,mobile
1594,884,Retention Nudge,email,2024-02-13 00:00:00,1,1,0,mobile
1595,806,Holiday Push,sms,2025-10-17 22:00:00,1,0,0,desktop
1596,1124,Creator Campaign,email,2024-12-21 05:00:00,1,0,0,mobile
1597,103,Back to School,sms,2024-12-05 06:00:00,1,0,0,tablet
1598,672,Holiday Push,sms,2024-02-02 08:00:00,0,1,0,mobile
1599,1043,Retention Nudge,email,2025-01-18 15:00:00,1,0,0,desktop
1600,688,Holiday Push,sms,2025-02-13 17:00:00,0,0,0,mobile
1601,308,Retention Nudge,social_ad,2025-09-25 05:00:00,1,0,0,mobile
1602,108,Black Friday,push,2024-06-04 04:00:00,0,1,0,mobile
1603,710,Creator Campaign,social_ad,2024-01-19 12:00:00,1,1,0,mobile
1604,980,Referral Blast,email,2026-01-08 21:00:00,1,0,0,mobile
1605,627,Black Friday,push,2025-10-24 14:00:00,1,0,0,mobile
1606,609,Back to School,social_ad,2025-10-19 03:00:00,0,1,0,mobile
1607,116,Back to School,sms,2024-10-05 04:00:00,0,1,0,mobile
1608,6,Back to School,sms,2024-03-25 16:00:00,1,0,0,desktop
1609,295,Black Friday,push,2024-08-03 09:00:00,0,0,0,mobile
1610,776,Holiday Push,email,2024-01-02 22:00:00,1,0,0,desktop
1611,957,Black Friday,email,2026-01-21 17:00:00,0,0,0,mobile
1612,1024,Retention Nudge,email,2024-06-26 02:00:00,1,0,0,mobile
1613,879,Retention Nudge,social_ad,2024-01-29 08:00:00,0,0,1,desktop
1614,968,Creator Campaign,email,2025-03-03 16:00:00,0,0,0,desktop
1615,1143,Referral Blast,push,2025-10-19 00:00:00,1,0,0,desktop
1616,795,Black Friday,sms,2024-05-03 15:00:00,1,0,0,desktop
1617,166,Summer Promo,email,2024-05-25 03:00:00,1,0,0,mobile
1618,223,Black Friday,push,2025-03-20 15:00:00,0,0,0,mobile
1619,84,Referral Blast,social_ad,2024-05-30 07:00:00,1,0,1,desktop
1620,703,Referral Blast,email,2024-09-28 12:00:00,1,0,0,mobile
1621,814,Retention Nudge,email,2025-06-03 07:00:00,0,0,0,desktop
1622,1105,Creator Campaign,social_ad,2025-01-08 19:00:00,1,0,0,desktop
1623,197,Creator Campaign,email,2024-01-03 23:00:00,1,0,0,mobile
1624,851,Retention Nudge,email,2025-02-20 21:00:00,1,0,0,desktop
1625,209,Summer Promo,email,2025-01-01 17:00:00,1,0,0,mobile
1626,835,Creator Campaign,email,2024-08-18 13:00:00,1,0,0,mobile
1627,343,Referral Blast,email,2025-12-20 05:00:00,0,0,0,mobile
1628,79,Black Friday,social_ad,2026-02-18 04:00:00,1,1,0,mobile
1629,129,Back to School,social_ad,2025-07-10 12:00:00,1,0,0,mobile
1630,286,Back to School,push,2025-12-02 00:00:00,1,0,0,desktop
1631,43,Black Friday,email,2024-04-12 07:00:00,0,0,0,mobile
1632,745,Summer Promo,sms,2025-12-27 22:00:00,0,0,0,tablet
1633,781,Black Friday,email,2024-01-26 18:00:00,1,0,0,desktop
1634,1175,Black Friday,email,2024-08-29 19:00:00,1,0,0,mobile
1635,1128,Holiday Push,sms,2024-09-23 15:00:00,1,0,0,mobile
1636,1085,Winback Flow,social_ad,2024-07-17 09:00:00,0,0,0,mobile
1637,545,Black Friday,email,2025-07-14 02:00:00,1,0,0,mobile
1638,1144,Retention Nudge,email,2025-02-10 00:00:00,1,1,0,mobile
1639,910,Referral Blast,email,2024-05-28 08:00:00,0,0,0,mobile
1640,960,Back to School,push,2024-11-05 00:00:00,1,0,0,mobile
1641,620,Referral Blast,email,2025-08-03 22:00:00,0,0,0,tablet
1642,639,Summer Promo,sms,2024-07-31 09:00:00,0,0,0,mobile
1643,957,Summer Promo,email,2024-10-18 03:00:00,1,0,0,tablet
1644,880,Black Friday,email,2025-01-12 12:00:00,0,0,1,mobile
1645,816,Black Friday,social_ad,2025-01-29 02:00:00,0,0,0,mobile
1646,456,Summer Promo,email,2024-07-09 02:00:00,1,0,0,desktop
1647,1196,Winback Flow,social_ad,2024-06-23 07:00:00,0,1,0,mobile
1648,765,Retention Nudge,sms,2024-07-03 19:00:00,0,0,0,desktop
1649,990,Holiday Push,social_ad,2024-01-11 03:00:00,0,0,0,tablet
1650,82,Referral Blast,social_ad,2025-01-28 02:00:00,0,0,0,mobile
1651,210,Black Friday,social_ad,2024-07-17 04:00:00,0,0,0,desktop
1652,1029,Black Friday,social_ad,2025-02-05 10:00:00,0,0,0,tablet
1653,1140,Creator Campaign,push,2025-12-24 00:00:00,1,0,0,desktop
1654,776,Back to School,push,2025-04-15 04:00:00,1,0,0,mobile
1655,70,Summer Promo,sms,2025-11-15 15:00:00,1,1,0,mobile
1656,156,Winback Flow,email,2025-12-12 10:00:00,0,0,0,mobile
1657,460,Black Friday,email,2026-01-16 03:00:00,0,0,0,mobile
1658,439,Retention Nudge,email,2025-06-20 17:00:00,1,0,0,mobile
1659,38,Retention Nudge,email,2025-11-26 01:00:00,1,1,1,mobile
1660,1046,Black Friday,email,2024-10-04 10:00:00,1,0,0,mobile
1661,963,Black Friday,sms,2024-03-30 12:00:00,1,1,0,mobile
1662,169,Winback Flow,sms,2024-07-10 19:00:00,0,0,1,mobile
1663,21,Creator Campaign,email,2025-09-07 07:00:00,1,0,0,desktop
1664,68,Retention Nudge,social_ad,2024-10-04 04:00:00,0,0,0,desktop
1665,749,Winback Flow,email,2024-03-30 17:00:00,0,1,0,mobile
1666,717,Retention Nudge,social_ad,2025-08-22 01:00:00,0,0,0,desktop
1667,466,Referral Blast,social_ad,2024-06-12 15:00:00,1,0,1,mobile
1668,1127,Black Friday,social_ad,2024-04-23 02:00:00,0,1,0,mobile
1669,720,Holiday Push,social_ad,2025-03-25 12:00:00,0,0,0,mobile
1670,381,Winback Flow,push,2025-02-24 15:00:00,1,1,0,mobile
1671,221,Summer Promo,sms,2024-07-09 08:00:00,0,0,0,mobile
1672,798,Summer Promo,social_ad,2024-06-09 16:00:00,1,0,0,mobile
1673,49,Back to School,email,2024-12-09 23:00:00,1,1,0,mobile
1674,1058,Black Friday,push,2025-12-17 07:00:00,1,1,0,tablet
1675,112,Holiday Push,email,2024-11-15 03:00:00,1,0,0,mobile
1676,1162,Referral Blast,sms,2024-04-08 21:00:00,1,0,0,mobile
1677,383,Referral Blast,email,2024-12-28 18:00:00,1,0,0,desktop
1678,542,Black Friday,email,2024-06-12 05:00:00,0,0,0,tablet
1679,556,Winback Flow,push,2025-08-22 05:00:00,0,0,1,mobile
1680,57,Creator Campaign,social_ad,2024-09-17 08:00:00,0,0,0,tablet
1681,820,Referral Blast,email,2026-01-04 23:00:00,0,0,0,mobile
1682,708,Creator Campaign,email,2025-03-18 02:00:00,0,1,0,desktop
1683,363,Creator Campaign,email,2025-08-10 20:00:00,1,0,0,desktop
1684,275,Retention Nudge,social_ad,2025-12-11 04:00:00,0,1,0,desktop
1685,1005,Summer Promo,email,2024-02-23 18:00:00,1,0,0,mobile
1686,569,Holiday Push,sms,2025-01-29 22:00:00,0,1,0,desktop
1687,135,Referral Blast,social_ad,2025-07-07 12:00:00,0,1,0,mobile
1688,1149,Back to School,email,2025-07-18 06:00:00,0,0,0,mobile
1689,692,Winback Flow,social_ad,2024-06-21 11:00:00,1,0,1,desktop
1690,244,Referral Blast,social_ad,2025-12-06 18:00:00,1,0,0,desktop
1691,362,Back to School,email,2024-10-28 07:00:00,1,0,0,mobile
1692,989,Summer Promo,social_ad,2024-03-17 03:00:00,0,0,0,mobile
1693,717,Back to School,email,2024-06-23 08:00:00,0,1,0,desktop
1694,125,Referral Blast,sms,2025-01-21 23:00:00,1,0,0,desktop
1695,1049,Creator Campaign,sms,2024-12-18 02:00:00,1,1,0,mobile
1696,1080,Winback Flow,push,2024-06-28 01:00:00,1,0,0,tablet
1697,1132,Back to School,push,2025-10-15 01:00:00,0,0,0,mobile
1698,926,Creator Campaign,email,2025-02-27 03:00:00,1,0,0,mobile
1699,1078,Referral Blast,push,2025-06-09 00:00:00,1,0,0,tablet
1700,410,Referral Blast,social_ad,2025-05-21 03:00:00,1,0,0,desktop
1701,1062,Holiday Push,email,2024-12-14 07:00:00,1,0,0,mobile
1702,906,Summer Promo,social_ad,2026-01-05 09:00:00,1,1,0,mobile
1703,544,Retention Nudge,email,2024-07-19 04:00:00,0,0,0,mobile
1704,734,Holiday Push,social_ad,2024-06-07 01:00:00,0,0,0,desktop
1705,458,Holiday Push,email,2025-04-20 01:00:00,0,1,0,desktop
1706,1165,Back to School,social_ad,2025-03-17 11:00:00,1,0,0,tablet
1707,383,Creator Campaign,email,2025-01-18 18:00:00,1,0,0,mobile
1708,53,Creator Campaign,sms,2024-11-19 15:00:00,1,0,0,mobile
1709,383,Summer Promo,email,2025-05-19 23:00:00,0,1,0,mobile
1710,1179,Referral Blast,sms,2025-05-05 20:00:00,1,0,0,mobile
1711,4,Retention Nudge,push,2024-06-09 19:00:00,0,0,0,mobile
1712,882,Holiday Push,push,2025-12-17 08:00:00,0,0,0,mobile
1713,1102,Holiday Push,email,2026-02-02 18:00:00,1,1,0,mobile
1714,143,Black Friday,email,2026-02-13 02:00:00,1,0,0,desktop
1715,294,Holiday Push,email,2026-01-15 14:00:00,0,0,0,mobile
1716,467,Black Friday,social_ad,2024-03-28 20:00:00,1,0,1,desktop
1717,371,Winback Flow,email,2025-05-06 01:00:00,0,0,0,tablet
1718,147,Black Friday,email,2025-12-20 13:00:00,1,0,0,mobile
1719,190,Retention Nudge,email,2025-01-27 15:00:00,0,0,0,tablet
1720,973,Winback Flow,social_ad,2025-01-30 22:00:00,1,0,0,mobile
1721,110,Creator Campaign,email,2024-07-04 15:00:00,1,0,0,desktop
1722,599,Retention Nudge,email,2024-06-03 04:00:00,1,1,0,desktop
1723,340,Summer Promo,email,2024-03-22 01:00:00,0,0,1,mobile
1724,200,Winback Flow,email,2025-03-03 05:00:00,0,0,0,mobile
1725,423,Winback Flow,email,2024-01-17 17:00:00,1,0,0,mobile
1726,423,Referral Blast,email,2024-01-14 17:00:00,0,0,0,mobile
1727,1186,Summer Promo,email,2024-07-10 00:00:00,1,1,0,desktop
1728,464,Referral Blast,social_ad,2024-03-29 09:00:00,0,0,0,desktop
1729,1183,Back to School,email,2025-10-14 03:00:00,1,0,0,desktop
1730,523,Black Friday,email,2024-08-31 17:00:00,1,1,0,desktop
1731,508,Summer Promo,email,2024-03-09 10:00:00,1,0,0,mobile
1732,141,Black Friday,social_ad,2024-04-02 21:00:00,1,0,0,mobile
1733,344,Summer Promo,email,2025-12-24 16:00:00,1,0,0,mobile
1734,987,Winback Flow,push,2024-08-23 01:00:00,0,0,0,tablet
1735,472,Referral Blast,email,2024-08-24 02:00:00,0,0,0,mobile
1736,293,Back to School,sms,2025-08-25 14:00:00,1,0,0,desktop
1737,1064,Referral Blast,email,2025-08-04 17:00:00,1,0,0,desktop
1738,1084,Black Friday,push,2025-04-28 05:00:00,0,1,0,mobile
1739,150,Black Friday,email,2025-04-06 14:00:00,0,1,0,mobile
1740,84,Holiday Push,sms,2024-08-03 23:00:00,1,1,0,mobile
1741,476,Summer Promo,email,2024-11-05 04:00:00,1,0,0,mobile
1742,818,Retention Nudge,email,2025-06-03 15:00:00,1,0,0,tablet
1743,15,Holiday Push,email,2025-05-31 00:00:00,0,0,0,desktop
1744,992,Winback Flow,email,2024-01-15 23:00:00,1,0,0,mobile
1745,940,Holiday Push,push,2025-11-21 23:00:00,1,1,0,mobile
1746,577,Black Friday,push,2025-09-23 13:00:00,0,0,0,mobile
1747,944,Holiday Push,push,2024-06-10 22:00:00,0,0,1,tablet
1748,71,Winback Flow,email,2025-04-12 23:00:00,1,1,0,mobile
1749,1086,Summer Promo,social_ad,2025-09-12 14:00:00,1,0,0,mobile
1750,765,Winback Flow,push,2025-01-12 04:00:00,0,0,0,mobile
1751,135,Black Friday,email,2024-09-08 18:00:00,0,0,0,mobile
1752,661,Holiday Push,push,2024-07-11 16:00:00,1,0,0,tablet
1753,463,Winback Flow,email,2024-11-11 02:00:00,0,0,0,desktop
1754,944,Winback Flow,email,2024-05-05 22:00:00,0,0,0,mobile
1755,535,Summer Promo,sms,2025-10-04 20:00:00,1,1,0,desktop
1756,687,Back to School,email,2024-09-13 17:00:00,1,0,0,mobile
1757,1193,Summer Promo,sms,2025-12-16 03:00:00,0,0,0,desktop
1758,576,Back to School,push,2025-01-02 08:00:00,0,1,0,desktop
1759,457,Winback Flow,email,2024-06-23 21:00:00,1,0,0,desktop
1760,524,Creator Campaign,email,2024-07-29 08:00:00,0,0,0,desktop
1761,764,Creator Campaign,email,2024-02-12 05:00:00,1,0,0,mobile
1762,1037,Black Friday,social_ad,2026-01-04 17:00:00,0,0,0,desktop
1763,131,Referral Blast,sms,2025-01-06 10:00:00,0,0,0,desktop
1764,1076,Summer Promo,push,2024-01-10 16:00:00,1,0,0,mobile
1765,212,Black Friday,social_ad,2025-09-12 04:00:00,1,0,0,mobile
1766,3,Creator Campaign,sms,2025-03-30 03:00:00,0,1,0,tablet
1767,928,Referral Blast,sms,2025-06-19 21:00:00,1,0,0,mobile
1768,666,Retention Nudge,email,2024-10-07 17:00:00,1,1,0,mobile
1769,696,Creator Campaign,social_ad,2024-09-06 02:00:00,1,0,0,desktop
1770,888,Summer Promo,email,2025-09-08 20:00:00,1,0,1,tablet
1771,813,Retention Nudge,email,2024-10-21 21:00:00,1,0,0,mobile
1772,1146,Summer Promo,email,2025-12-15 00:00:00,1,0,0,desktop
1773,276,Referral Blast,sms,2026-02-02 14:00:00,0,1,0,mobile
1774,1023,Winback Flow,push,2024-12-12 08:00:00,1,0,0,mobile
1775,678,Summer Promo,push,2025-05-22 15:00:00,1,0,0,desktop
1776,1121,Referral Blast,email,2024-08-29 16:00:00,0,0,0,tablet
1777,922,Holiday Push,push,2024-05-01 23:00:00,1,0,0,mobile
1778,461,Holiday Push,email,2025-03-21 17:00:00,0,1,0,mobile
1779,265,Summer Promo,social_ad,2025-01-12 06:00:00,1,0,0,mobile
1780,1074,Retention Nudge,push,2024-10-08 15:00:00,0,0,0,mobile
1781,230,Winback Flow,push,2024-03-22 22:00:00,1,0,0,tablet
1782,243,Holiday Push,email,2024-01-12 21:00:00,1,0,1,mobile
1783,234,Holiday Push,email,2025-03-13 04:00:00,1,0,0,mobile
1784,1166,Summer Promo,sms,2025-09-14 16:00:00,1,0,0,mobile
1785,584,Back to School,email,2025-05-06 08:00:00,1,0,0,desktop
1786,413,Winback Flow,email,2025-03-07 18:00:00,0,0,0,mobile
1787,1147,Black Friday,email,2024-04-02 13:00:00,1,1,0,mobile
1788,707,Winback Flow,email,2025-12-10 02:00:00,1,0,0,mobile
1789,151,Back to School,email,2025-11-25 21:00:00,1,1,0,mobile
1790,236,Winback Flow,push,2025-02-01 09:00:00,1,0,1,mobile
1791,39,Holiday Push,email,2025-12-31 19:00:00,1,0,0,mobile
1792,555,Retention Nudge,email,2025-05-20 01:00:00,0,0,0,tablet
1793,238,Retention Nudge,email,2024-10-11 10:00:00,1,1,0,mobile
1794,772,Back to School,push,2025-09-05 22:00:00,1,0,0,desktop
1795,371,Back to School,email,2024-10-22 18:00:00,0,1,1,tablet
1796,52,Black Friday,email,2024-09-01 23:00:00,1,1,0,mobile
1797,872,Black Friday,social_ad,2025-01-24 22:00:00,1,1,1,mobile
1798,29,Holiday Push,email,2024-03-07 19:00:00,1,0,0,mobile
1799,557,Referral Blast,email,2024-04-27 15:00:00,0,0,0,mobile
1800,336,Summer Promo,email,2025-06-14 09:00:00,1,0,0,mobile
1801,551,Back to School,social_ad,2024-11-23 05:00:00,0,0,0,tablet
1802,245,Creator Campaign,social_ad,2025-02-22 14:00:00,0,0,0,desktop
1803,128,Referral Blast,email,2025-09-05 06:00:00,1,0,0,mobile
1804,608,Back to School,push,2025-01-26 22:00:00,1,1,1,mobile
1805,1188,Black Friday,push,2025-05-14 06:00:00,1,0,0,mobile
1806,982,Referral Blast,social_ad,2024-01-26 16:00:00,1,1,0,mobile
1807,697,Creator Campaign,social_ad,2024-12-27 06:00:00,1,0,0,mobile
1808,1156,Back to School,sms,2025-06-30 20:00:00,1,0,0,desktop
1809,332,Holiday Push,push,2025-07-27 06:00:00,0,0,0,desktop
1810,427,Referral Blast,push,2026-01-13 08:00:00,0,0,0,mobile
1811,740,Retention Nudge,email,2024-12-03 21:00:00,0,0,0,mobile
1812,391,Summer Promo,social_ad,2024-04-26 07:00:00,0,0,0,mobile
1813,837,Summer Promo,push,2024-08-19 02:00:00,1,0,0,mobile
1814,764,Winback Flow,social_ad,2026-01-30 19:00:00,0,0,0,mobile
1815,274,Winback Flow,email,2024-10-01 06:00:00,0,0,0,tablet
1816,565,Creator Campaign,email,2024-09-07 05:00:00,1,0,0,mobile
1817,450,Summer Promo,email,2025-03-01 18:00:00,1,1,0,mobile
1818,253,Referral Blast,email,2024-12-25 11:00:00,0,0,0,desktop
1819,1017,Summer Promo,social_ad,2025-03-04 19:00:00,0,0,0,mobile
1820,400,Summer Promo,email,2025-07-18 16:00:00,0,0,0,mobile
1821,970,Holiday Push,push,2025-11-03 15:00:00,1,0,0,mobile
1822,110,Black Friday,email,2025-05-08 05:00:00,0,0,0,mobile
1823,1153,Holiday Push,social_ad,2024-11-11 07:00:00,1,0,0,desktop
1824,1029,Winback Flow,push,2025-05-24 03:00:00,1,0,0,mobile
1825,560,Referral Blast,email,2025-06-09 17:00:00,1,1,0,mobile
1826,228,Holiday Push,push,2024-05-25 14:00:00,1,0,1,desktop
1827,872,Summer Promo,push,2026-01-25 12:00:00,0,1,0,mobile
1828,578,Black Friday,email,2024-11-19 13:00:00,0,0,0,mobile
1829,447,Summer Promo,social_ad,2024-12-29 11:00:00,1,0,0,desktop
1830,1067,Retention Nudge,social_ad,2025-09-05 05:00:00,1,0,0,tablet
1831,417,Creator Campaign,email,2024-09-24 00:00:00,0,0,0,tablet
1832,886,Winback Flow,social_ad,2024-09-29 15:00:00,1,0,0,mobile
1833,614,Creator Campaign,email,2025-09-04 12:00:00,1,0,0,desktop
1834,546,Black Friday,email,2026-01-28 11:00:00,0,0,0,mobile
1835,856,Black Friday,email,2024-11-09 00:00:00,1,0,0,desktop
1836,615,Summer Promo,email,2025-02-06 16:00:00,0,1,0,mobile
1837,444,Holiday Push,social_ad,2024-06-02 10:00:00,1,0,0,mobile
1838,387,Referral Blast,email,2024-06-14 16:00:00,0,0,0,desktop
1839,476,Back to School,email,2025-02-10 18:00:00,0,0,0,mobile
1840,1134,Summer Promo,email,2024-01-06 20:00:00,0,0,0,mobile
1841,201,Black Friday,push,2024-01-31 02:00:00,0,0,0,mobile
1842,1108,Summer Promo,push,2025-10-25 21:00:00,1,0,0,mobile
1843,233,Referral Blast,email,2025-05-16 05:00:00,1,0,0,desktop
1844,1163,Holiday Push,push,2025-10-28 06:00:00,1,0,0,mobile
1845,388,Summer Promo,email,2025-07-10 23:00:00,1,0,0,desktop
1846,337,Winback Flow,push,2026-01-16 00:00:00,1,0,0,desktop
1847,60,Retention Nudge,push,2024-02-06 22:00:00,0,0,0,tablet
1848,700,Retention Nudge,push,2024-12-28 13:00:00,1,1,0,desktop
1849,416,Summer Promo,email,2025-04-03 05:00:00,0,0,0,tablet
1850,253,Holiday Push,email,2025-07-03 13:00:00,1,0,0,desktop
1851,98,Black Friday,email,2025-02-21 23:00:00,1,0,0,desktop
1852,880,Back to School,push,2024-03-19 17:00:00,0,0,0,desktop
1853,222,Retention Nudge,push,2024-03-12 18:00:00,0,0,0,desktop
1854,884,Holiday Push,email,2024-09-06 23:00:00,1,0,0,mobile
1855,122,Creator Campaign,push,2025-11-24 08:00:00,1,1,0,desktop
1856,682,Creator Campaign,email,2025-12-07 13:00:00,1,0,0,desktop
1857,740,Retention Nudge,email,2025-07-07 01:00:00,1,0,0,mobile
1858,1049,Winback Flow,email,2026-02-01 02:00:00,1,1,0,desktop
1859,607,Back to School,social_ad,2024-11-13 01:00:00,1,0,0,tablet
1860,1000,Referral Blast,push,2025-10-21 15:00:00,0,1,0,desktop
1861,74,Holiday Push,push,2024-09-04 11:00:00,1,0,0,mobile
1862,1050,Back to School,email,2024-08-29 03:00:00,1,0,0,mobile
1863,943,Holiday Push,email,2025-06-25 09:00:00,1,1,0,desktop
1864,795,Black Friday,push,2024-10-27 02:00:00,0,0,0,desktop
1865,338,Winback Flow,push,2024-08-17 05:00:00,1,0,0,mobile
1866,727,Winback Flow,push,2025-06-23 10:00:00,1,1,0,mobile
1867,472,Summer Promo,email,2025-02-20 07:00:00,0,0,0,mobile
1868,11,Referral Blast,email,2025-03-08 13:00:00,1,0,0,desktop
1869,688,Back to School,email,2024-07-07 07:00:00,1,0,0,mobile
