payment_id,order_id,amount_paid,currency,paid_at,payment_status
489,489,810.22,BRL,2024-03-01 03:03:00,paid
490,490,798.67,BRL,2025-04-28 04:56:00,paid
491,491,783.93,BRL,2024-06-04 04:37:00,refunded
492,492,443.52,BRL,2024-12-01 18:34:00,paid
493,493,835.72,BRL,2025-12-07 00:08:00,paid
494,494,635.07,BRL,2025-01-04 14:47:00,paid
495,495,761.96,BRL,2024-12-07 06:43:00,paid
496,496,1654.5,BRL,2024-05-02 20:26:00,paid
497,497,1672.68,BRL,2024-03-02 16:23:00,paid
498,498,525.31,BRL,2025-07-05 15:18:00,paid
499,499,262.33,BRL,2025-07-25 03:34:00,paid
500,500,766.71,BRL,2025-04-24 19:41:00,paid
501,501,2377.58,BRL,2025-04-21 14:56:00,paid
502,502,450.28,BRL,2024-12-13 14:33:00,paid
503,503,2639.92,BRL,2025-09-30 12:01:00,paid
504,504,2596.83,BRL,2025-08-21 21:49:00,paid
505,505,310.96,BRL,2024-12-29 22:55:00,paid
506,506,355.48,BRL,2024-11-11 05:06:00,paid
507,507,360.59,BRL,2025-07-07 11:04:00,refunded
508,508,587.35,BRL,2024-07-25 09:10:00,failed
509,509,550.68,BRL,2024-01-28 04:56:00,paid
510,510,1430.48,BRL,2026-01-31 23:13:00,paid
511,511,341.87,BRL,2024-07-29 12:37:00,paid
512,512,987.29,BRL,2024-05-04 05:48:00,paid
513,513,441.53,BRL,2026-02-06 10:26:00,paid
514,514,496.08,BRL,2025-05-04 08:32:00,paid
515,515,659.51,BRL,2025-02-13 03:22:00,paid
516,516,771.56,BRL,2024-08-22 22:05:00,paid
517,517,1249.29,BRL,2024-02-16 04:54:00,paid
518,518,2510.48,BRL,2024-05-23 22:30:00,paid
519,519,1060.33,BRL,2025-01-15 19:26:00,paid
520,520,231.79,BRL,2024-06-04 23:51:00,paid
521,521,826.12,BRL,2025-05-24 06:19:00,paid
522,522,1579.78,BRL,2024-01-30 00:21:00,paid
523,523,243.22,BRL,2024-02-17 17:24:00,paid
524,524,365.37,BRL,2024-04-04 13:04:00,paid
525,525,256.9,BRL,2025-03-26 04:54:00,paid
526,526,2975.99,BRL,2024-11-26 21:34:00,partial_refund
527,527,1568.7,BRL,2025-05-19 23:53:00,paid
528,528,56.19,BRL,2025-11-06 02:47:00,paid
529,529,2164.14,BRL,2024-09-12 07:16:00,paid
530,530,389.91,BRL,2025-11-15 18:33:00,paid
531,531,2456.46,BRL,2025-03-08 11:42:00,paid
532,532,1304.97,BRL,2025-10-09 01:50:00,paid
533,533,859.71,BRL,2024-08-31 05:25:00,paid
534,534,1251.07,BRL,2025-10-05 18:25:00,paid
535,535,744.2,BRL,2025-07-12 14:07:00,paid
536,536,826.74,BRL,2024-07-09 08:21:00,refunded
537,537,43.23,BRL,2025-06-15 08:04:00,paid
538,538,1412.62,BRL,2024-04-06 07:29:00,paid
539,539,808.82,BRL,2024-11-10 14:27:00,paid
540,540,592.06,BRL,2025-02-11 16:12:00,paid
541,541,228.95,BRL,2026-01-21 23:22:00,paid
542,542,1157.88,BRL,2025-06-21 01:51:00,paid
543,543,1330.31,BRL,2025-01-18 05:06:00,paid
544,544,632.22,BRL,2025-07-07 19:27:00,paid
545,545,583.73,BRL,2025-02-03 16:26:00,paid
546,546,499.78,BRL,2024-01-01 02:16:00,paid
547,547,916.83,BRL,2024-03-01 13:08:00,paid
548,548,1114.06,BRL,2024-06-12 20:26:00,paid
549,549,555.65,BRL,2024-08-19 08:08:00,paid
550,550,48.93,BRL,2024-07-29 14:09:00,paid
551,551,304.66,BRL,2024-11-14 16:06:00,paid
552,552,1885.59,BRL,2026-01-30 19:29:00,paid
553,553,64.3,BRL,2024-10-05 01:24:00,paid
554,554,960.95,BRL,2025-12-27 22:55:00,paid
555,555,665.99,BRL,2026-01-19 19:38:00,refunded
556,556,127.98,BRL,2025-03-07 01:40:00,paid
557,557,264.71,BRL,2024-09-14 20:32:00,paid
558,558,960.95,BRL,2024-01-14 03:45:00,paid
559,559,1073.05,BRL,2025-11-12 08:06:00,paid
560,560,1403.12,BRL,2025-11-14 12:02:00,paid
561,561,122.81,BRL,2024-04-07 03:48:00,paid
562,562,1269.25,BRL,2025-02-07 22:47:00,paid
563,563,106.75,BRL,2025-06-19 01:25:00,paid
564,564,860.16,BRL,2024-01-25 20:21:00,paid
565,565,1193.06,BRL,2024-09-16 11:52:00,paid
566,566,2436.88,BRL,2024-02-18 10:29:00,failed
567,567,73.62,BRL,2025-10-25 10:47:00,paid
568,568,684.06,BRL,2024-04-01 10:22:00,partial_refund
569,569,350.43,BRL,2024-11-09 03:58:00,refunded
570,570,1045.72,BRL,2025-10-16 05:48:00,paid
571,571,1515.44,BRL,2024-12-11 14:57:00,paid
572,572,530.07,BRL,2024-01-17 03:12:00,paid
573,573,160.46,BRL,2026-02-13 17:34:00,paid
574,574,590.07,BRL,2024-04-05 02:45:00,refunded
575,575,280.64,BRL,2024-12-28 12:08:00,paid
576,576,1586.8,BRL,2025-09-20 18:05:00,paid
577,577,1289.53,BRL,2025-07-15 04:42:00,paid
578,578,513.99,BRL,2024-09-08 07:28:00,paid
579,579,1445.75,BRL,2024-09-06 00:54:00,partial_refund
580,580,40.25,BRL,2024-07-15 13:11:00,partial_refund
581,581,1125.77,BRL,2025-12-24 11:51:00,paid
582,582,905.94,BRL,2025-07-07 11:04:00,paid
583,583,844.48,BRL,2025-07-05 18:08:00,paid
584,584,1209.05,BRL,2025-07-02 10:06:00,paid
585,585,1047.46,BRL,2024-08-17 14:17:00,paid
586,586,771.7,BRL,2024-03-07 05:01:00,paid
587,587,967.94,BRL,2025-12-24 04:04:00,paid
588,588,498.93,BRL,2026-01-15 00:45:00,paid
589,589,556.05,BRL,2024-08-08 21:28:00,paid
590,590,285.26,BRL,2025-08-06 16:26:00,paid
591,591,1260.65,BRL,2024-01-07 19:03:00,paid
592,592,537.6,BRL,2025-06-26 13:46:00,refunded
593,593,866.45,BRL,2024-07-04 00:41:00,paid
594,594,424.39,BRL,2025-08-10 22:43:00,paid
595,595,1245.37,BRL,2024-12-17 05:06:00,paid
596,596,766.47,BRL,2024-04-02 05:16:00,paid
597,597,337.23,BRL,2024-12-13 14:48:00,paid
598,598,171.52,BRL,2025-07-24 01:43:00,paid
599,599,159.2,BRL,2024-01-05 10:24:00,paid
600,600,454.29,BRL,2024-03-12 05:12:00,paid
601,601,623.53,BRL,2025-11-30 04:38:00,paid
602,602,367.15,BRL,2025-06-03 04:52:00,paid
603,603,140.16,BRL,2024-11-15 09:06:00,paid
604,604,719.48,BRL,2025-05-24 06:38:00,partial_refund
605,605,522.36,BRL,2025-02-02 14:07:00,partial_refund
606,606,97.41,BRL,2025-05-17 06:50:00,paid
607,607,1608.98,BRL,2025-06-16 02:42:00,paid
608,608,638.84,BRL,2025-12-20 17:33:00,paid
609,609,1101.34,BRL,2024-05-18 14:48:00,paid
610,610,1048.23,BRL,2025-01-21 02:31:00,paid
611,611,605.06,BRL,2024-11-09 15:50:00,partial_refund
612,612,92.21,BRL,2024-07-11 02:19:00,paid
613,613,142.56,BRL,2024-01-29 01:19:00,paid
614,614,474.14,BRL,2026-01-26 16:33:00,paid
615,615,2415.48,BRL,2024-04-11 14:11:00,paid
616,616,1112.47,BRL,2024-07-30 18:40:00,paid
617,617,564.75,BRL,2025-12-06 03:59:00,paid
618,618,1492.13,BRL,2025-02-03 07:23:00,paid
619,619,949.28,BRL,2025-03-08 21:36:00,paid
620,620,2244.57,BRL,2025-02-23 22:00:00,paid
621,621,714.58,BRL,2024-09-16 19:00:00,paid
622,622,819.45,BRL,2024-03-13 20:07:00,paid
623,623,611.55,BRL,2025-07-03 10:10:00,paid
624,624,3174.87,BRL,2024-10-18 17:18:00,paid
625,625,308.81,BRL,2024-07-25 02:35:00,paid
626,626,458.23,BRL,2025-05-05 03:07:00,paid
627,627,1698.42,BRL,2024-09-04 13:39:00,paid
628,628,1778.23,BRL,2025-11-09 16:49:00,paid
629,629,532.28,BRL,2024-01-15 04:21:00,refunded
630,630,527.66,BRL,2025-02-04 12:09:00,paid
631,631,2852.89,BRL,2024-12-09 21:46:00,paid
632,632,775.42,BRL,2024-10-21 17:10:00,paid
633,633,472.28,BRL,2025-02-23 16:34:00,paid
634,634,399.51,BRL,2024-02-09 04:57:00,partial_refund
635,635,67.16,BRL,2024-02-29 12:49:00,paid
636,636,1039.03,BRL,2025-07-12 02:01:00,paid
637,637,1528.74,BRL,2024-10-16 21:39:00,paid
638,638,673.36,BRL,2025-09-19 08:22:00,paid
639,639,1537.31,BRL,2025-01-03 07:09:00,paid
640,640,2666.47,BRL,2024-06-13 11:47:00,paid
641,641,767.87,BRL,2025-02-24 22:56:00,paid
642,642,1438.53,BRL,2024-08-01 12:26:00,paid
643,643,57.75,BRL,2025-02-01 14:23:00,paid
644,644,1218.22,BRL,2024-07-29 07:13:00,paid
645,645,937.07,BRL,2025-04-19 17:55:00,paid
646,646,2056.96,BRL,2025-04-26 03:34:00,paid
647,647,15.26,BRL,2024-02-22 06:13:00,paid
648,648,552.59,BRL,2025-03-18 05:28:00,paid
649,649,1108.09,BRL,2024-10-06 23:43:00,paid
650,650,696.27,BRL,2025-02-25 10:29:00,refunded
651,651,1579.34,BRL,2025-09-17 19:33:00,partial_refund
652,652,263.23,BRL,2024-01-09 01:21:00,refunded
653,653,150.57,BRL,2024-08-06 09:53:00,refunded
654,654,1921.49,BRL,2025-05-01 10:45:00,paid
655,655,1111.88,BRL,2024-06-04 05:26:00,paid
656,656,19.68,BRL,2025-07-19 20:30:00,paid
657,657,708.99,BRL,2025-03-31 03:48:00,paid
658,658,3985.94,BRL,2024-06-23 00:37:00,paid
659,659,798.99,BRL,2024-01-21 15:42:00,paid
660,660,335.02,BRL,2024-06-30 04:39:00,paid
661,661,117.41,BRL,2025-10-11 10:18:00,paid
662,662,807.84,BRL,2025-09-28 18:26:00,paid
663,663,19.48,BRL,2025-06-09 08:33:00,paid
664,664,2277.93,BRL,2025-12-18 09:16:00,refunded
665,665,1729.01,BRL,2025-11-06 02:21:00,paid
666,666,320.87,BRL,2026-01-22 18:01:00,paid
667,667,2310.91,BRL,2024-02-06 22:43:00,paid
668,668,675.65,BRL,2025-02-20 22:21:00,refunded
669,669,2641.83,BRL,2025-05-15 09:17:00,paid
670,670,420.85,BRL,2025-06-05 03:01:00,paid
671,671,666.68,BRL,2025-01-17 02:09:00,paid
672,672,840.09,BRL,2026-01-24 10:55:00,partial_refund
673,673,447.29,BRL,2025-11-11 03:39:00,paid
674,674,390.79,BRL,2024-07-09 02:45:00,paid
675,675,113.8,BRL,2024-02-21 22:05:00,paid
676,676,340.25,BRL,2025-12-26 15:38:00,partial_refund
677,677,1557.77,BRL,2025-03-29 05:32:00,paid
678,678,827.98,BRL,2025-07-09 18:12:00,paid
679,679,627.09,BRL,2024-07-10 10:48:00,paid
680,680,1128.07,BRL,2025-09-07 13:32:00,paid
681,681,745.44,BRL,2025-06-27 00:41:00,paid
682,682,1947.68,BRL,2025-05-20 11:57:00,paid
683,683,2348.91,BRL,2024-01-13 23:43:00,paid
684,684,607.11,BRL,2025-08-05 08:46:00,paid
685,685,209.07,BRL,2025-05-26 09:48:00,paid
686,686,1977.07,BRL,2025-08-24 05:02:00,paid
687,687,902.42,BRL,2025-04-19 14:28:00,paid
688,688,255.27,BRL,2024-05-22 10:24:00,paid
689,689,1842.69,BRL,2024-06-03 18:11:00,paid
690,690,1294.44,BRL,2024-12-11 06:01:00,paid
691,691,273.92,BRL,2024-08-21 06:31:00,refunded
692,692,561.89,BRL,2025-11-12 01:22:00,paid
693,693,811.32,BRL,2024-05-24 07:33:00,paid
694,694,900.87,BRL,2025-10-08 05:21:00,paid
695,695,494.91,BRL,2025-06-26 09:21:00,paid
696,696,1129.66,BRL,2025-04-29 02:01:00,paid
697,697,760.86,BRL,2024-11-16 20:58:00,paid
698,698,1069.04,BRL,2024-12-14 18:50:00,paid
699,699,1484.55,BRL,2024-08-22 22:37:00,paid
700,700,488.51,BRL,2025-07-30 15:56:00,paid
701,701,638.2,BRL,2025-09-30 10:05:00,paid
702,702,802.77,BRL,2024-03-09 14:24:00,paid
703,703,651.34,BRL,2024-03-01 15:15:00,paid
704,704,758.4,BRL,2025-07-29 04:50:00,paid
705,705,2777.25,BRL,2024-07-23 20:12:00,paid
706,706,2518.98,BRL,2026-01-21 01:47:00,partial_refund
707,707,226.41,BRL,2025-03-09 22:52:00,paid
708,708,2158.57,BRL,2024-01-30 20:41:00,paid
709,709,2245.12,BRL,2025-10-02 12:35:00,paid
710,710,1126.11,BRL,2025-04-11 08:12:00,paid
711,711,1634.89,BRL,2024-05-06 01:55:00,partial_refund
712,712,135.22,BRL,2025-07-17 00:40:00,paid
713,713,1803.41,BRL,2025-10-21 09:20:00,paid
714,714,1462.41,BRL,2026-01-10 22:45:00,paid
715,715,315.05,BRL,2024-04-14 16:10:00,paid
716,716,1577.6,BRL,2024-12-12 02:26:00,paid
717,717,893.6,BRL,2025-06-21 13:41:00,refunded
718,718,324.5,BRL,2025-04-04 05:07:00,paid
719,719,892.44,BRL,2024-01-25 01:41:00,paid
720,720,618.99,BRL,2024-05-20 16:20:00,paid
721,721,95.4,BRL,2025-06-06 09:31:00,failed
722,722,2214.36,BRL,2024-02-11 06:37:00,paid
723,723,501.89,BRL,2025-12-19 02:37:00,paid
724,724,1111.8,BRL,2024-06-04 17:00:00,failed
725,725,508.35,BRL,2024-07-25 19:16:00,paid
726,726,886.94,BRL,2025-10-28 09:28:00,paid
727,727,22.41,BRL,2025-02-19 06:11:00,paid
728,728,156.79,BRL,2024-07-23 18:47:00,paid
729,729,899.9,BRL,2025-01-04 14:03:00,paid
730,730,639.05,BRL,2025-06-07 00:19:00,paid
731,731,590.89,BRL,2025-05-26 23:24:00,paid
732,732,933.5,BRL,2025-05-06 17:38:00,paid
733,733,1005.41,BRL,2025-09-23 03:56:00,paid
734,734,632.8,BRL,2024-01-01 09:28:00,paid
735,735,282.07,BRL,2025-01-11 06:41:00,paid
736,736,1461.16,BRL,2024-10-13 13:41:00,paid
737,737,2180.05,BRL,2024-05-25 08:29:00,paid
738,738,1052.1,BRL,2025-05-02 05:00:00,paid
739,739,319.67,BRL,2024-10-06 08:01:00,paid
740,740,717.01,BRL,2025-02-11 21:24:00,failed
741,741,1321.5,BRL,2024-06-28 00:36:00,paid
742,742,203.54,BRL,2026-01-06 15:12:00,paid
743,743,423.95,BRL,2025-12-07 14:51:00,paid
744,744,1384.44,BRL,2025-07-26 22:31:00,failed
745,745,2092.54,BRL,2024-03-31 19:23:00,paid
746,746,1806.17,BRL,2025-11-05 11:46:00,partial_refund
747,747,941.08,BRL,2025-02-20 05:37:00,paid
748,748,1494.64,BRL,2025-11-19 15:43:00,paid
749,749,272.25,BRL,2025-09-08 08:56:00,paid
750,750,128.54,BRL,2026-02-10 17:55:00,failed
751,751,270.51,BRL,2025-09-05 10:34:00,failed
752,752,561.33,BRL,2024-03-24 13:56:00,partial_refund
753,753,941.51,BRL,2025-08-12 00:16:00,paid
754,754,1382.9,BRL,2025-05-15 03:20:00,paid
755,755,1948.03,BRL,2024-08-12 18:22:00,partial_refund
756,756,113.42,BRL,2024-06-08 22:57:00,paid
757,757,1243.02,BRL,2025-05-22 04:58:00,paid
758,758,3702.71,BRL,2024-08-02 17:40:00,paid
759,759,398.47,BRL,2024-10-29 03:13:00,paid
760,760,106.32,BRL,2025-04-08 03:27:00,paid
761,761,213.54,BRL,2024-12-17 12:23:00,paid
762,762,550.43,BRL,2025-10-12 19:37:00,paid
763,763,853.63,BRL,2024-12-25 00:16:00,paid
764,764,441.55,BRL,2025-03-08 22:37:00,refunded
765,765,505.94,BRL,2024-02-09 15:48:00,partial_refund
766,766,1150.37,BRL,2026-01-11 22:40:00,paid
767,767,276.67,BRL,2024-02-05 10:19:00,failed
768,768,587.56,BRL,2024-04-07 00:43:00,paid
769,769,451.61,BRL,2025-03-31 02:32:00,paid
770,770,668.78,BRL,2025-10-31 23:03:00,paid
771,771,193.74,BRL,2025-04-07 09:54:00,paid
772,772,95.68,BRL,2025-12-04 04:53:00,partial_refund
773,773,2117.41,BRL,2025-01-31 23:51:00,paid
774,774,570.69,BRL,2024-12-14 21:37:00,paid
775,775,1342.11,BRL,2024-04-13 05:08:00,paid
776,776,494.93,BRL,2025-03-24 15:23:00,paid
777,777,2010.3,BRL,2025-10-12 17:06:00,paid
778,778,679.24,BRL,2024-03-09 02:05:00,paid
779,779,211.36,BRL,2025-06-03 07:58:00,paid
780,780,727.98,BRL,2025-11-11 06:28:00,paid
781,781,1131.31,BRL,2025-08-19 13:07:00,paid
782,782,471.01,BRL,2026-02-03 22:25:00,paid
783,783,370.46,BRL,2025-06-21 21:17:00,paid
784,784,434.43,BRL,2024-09-06 15:51:00,paid
785,785,1369.01,BRL,2024-08-07 03:11:00,refunded
786,786,206.7,BRL,2025-11-14 04:54:00,paid
787,787,548.3,BRL,2024-03-15 18:10:00,paid
788,788,1748.95,BRL,2024-08-18 08:26:00,paid
789,789,771.7,BRL,2024-01-29 06:42:00,failed
790,790,2112.04,BRL,2025-05-05 19:50:00,paid
791,791,1123.62,BRL,2024-09-04 19:33:00,paid
792,792,505.87,BRL,2025-03-03 02:35:00,partial_refund
793,793,586.81,BRL,2025-01-13 08:25:00,paid
794,794,1220.9,BRL,2025-07-02 19:20:00,paid
795,795,724.24,BRL,2026-02-14 22:37:00,refunded
796,796,2751.95,BRL,2024-05-20 15:21:00,paid
797,797,376.76,BRL,2025-06-13 19:40:00,failed
798,798,1698.7,BRL,2025-08-31 16:14:00,paid
799,799,1124.38,BRL,2024-07-14 11:19:00,paid
800,800,148.45,BRL,2024-09-27 19:27:00,paid
801,801,1771.73,BRL,2024-07-13 21:43:00,paid
802,802,1608.84,BRL,2025-04-18 18:33:00,paid
803,803,178.47,BRL,2024-07-29 19:50:00,partial_refund
804,804,1542.78,BRL,2024-09-08 12:30:00,paid
805,805,31.73,BRL,2024-09-17 19:04:00,paid
806,806,1256.7,BRL,2024-01-04 02:12:00,paid
807,807,269.32,BRL,2025-07-17 18:52:00,paid
808,808,1096.71,BRL,2025-03-13 20:31:00,refunded
809,809,977.13,BRL,2024-05-02 04:11:00,paid
810,810,575.37,BRL,2024-03-12 08:06:00,paid
811,811,312.34,BRL,2024-07-28 01:57:00,refunded
812,812,1421.04,BRL,2024-10-18 13:15:00,paid
813,813,468.17,BRL,2024-12-28 07:09:00,paid
814,814,1204.15,BRL,2025-01-27 06:34:00,paid
815,815,407.46,BRL,2026-01-28 19:17:00,paid
816,816,1354.98,BRL,2024-09-04 14:39:00,paid
817,817,224.38,BRL,2024-01-04 07:42:00,paid
818,818,1104.07,BRL,2024-08-06 07:06:00,paid
819,819,419.11,BRL,2025-09-21 12:01:00,paid
820,820,1455.24,BRL,2025-03-23 16:21:00,paid
821,821,775.89,BRL,2025-09-13 06:23:00,paid
822,822,231.59,BRL,2024-06-21 12:13:00,refunded
823,823,125.74,BRL,2024-08-24 12:38:00,paid
824,824,1049.85,BRL,2025-10-22 22:04:00,paid
825,825,2655.6,BRL,2024-12-19 11:24:00,paid
826,826,365.25,BRL,2025-03-23 08:22:00,paid
827,827,294.32,BRL,2024-06-10 05:14:00,paid
828,828,822.04,BRL,2025-01-08 01:48:00,paid
829,829,1878.55,BRL,2024-02-21 08:05:00,paid
830,830,469.15,BRL,2025-03-22 08:55:00,paid
831,831,299.06,BRL,2024-08-25 02:39:00,refunded
832,832,285.67,BRL,2024-10-22 17:30:00,paid
833,833,761.61,BRL,2024-03-09 03:17:00,paid
834,834,967.77,BRL,2026-01-10 05:09:00,paid
835,835,314.41,BRL,2024-06-24 08:32:00,paid
836,836,494.4,BRL,2024-06-20 01:30:00,paid
837,837,646.6,BRL,2025-08-10 08:29:00,paid
838,838,391.43,BRL,2024-06-14 20:38:00,refunded
839,839,318.56,BRL,2025-04-16 16:51:00,paid
840,840,138.17,BRL,2025-06-21 14:41:00,paid
841,841,258.24,BRL,2026-02-08 08:33:00,paid
842,842,724.06,BRL,2024-07-30 02:38:00,paid
843,843,1650.02,BRL,2025-01-19 09:23:00,paid
844,844,253.07,BRL,2025-03-21 20:48:00,refunded
845,845,1238.23,BRL,2025-10-26 09:25:00,paid
846,846,464.41,BRL,2025-05-13 12:29:00,paid
847,847,779.37,BRL,2024-02-22 07:09:00,paid
848,848,990.8,BRL,2025-10-31 13:04:00,partial_refund
849,849,545.72,BRL,2025-05-05 02:22:00,paid
850,850,299.41,BRL,2024-04-13 04:47:00,paid
851,851,621.21,BRL,2025-01-15 00:28:00,paid
852,852,273.49,BRL,2024-10-18 11:03:00,paid
853,853,959.52,BRL,2025-06-10 01:42:00,paid
854,854,992.52,BRL,2025-01-21 10:42:00,paid
855,855,600.95,BRL,2026-02-19 06:05:00,paid
856,856,226.1,BRL,2024-01-13 04:12:00,paid
857,857,365.44,BRL,2025-07-14 18:16:00,paid
858,858,419.65,BRL,2026-01-14 15:50:00,refunded
859,859,2325.82,BRL,2024-04-26 02:42:00,paid
860,860,116.55,BRL,2025-04-25 08:36:00,paid
861,861,830.06,BRL,2025-10-08 21:20:00,failed
862,862,1237.77,BRL,2025-11-29 08:51:00,paid
863,863,1700.27,BRL,2024-12-02 16:19:00,paid
864,864,2353.41,BRL,2024-09-20 03:52:00,paid
865,865,1727.84,BRL,2025-04-20 04:59:00,paid
866,866,830.14,BRL,2025-03-05 18:21:00,paid
867,867,442.23,BRL,2024-11-17 01:27:00,paid
868,868,662.87,BRL,2024-12-07 11:07:00,paid
869,869,829.63,BRL,2025-08-25 06:25:00,paid
870,870,583.13,BRL,2024-12-10 05:38:00,paid
871,871,1513.33,BRL,2024-03-25 23:00:00,paid
872,872,1015.01,BRL,2024-02-22 00:30:00,refunded
873,873,4692.43,BRL,2025-11-13 18:05:00,paid
874,874,671.65,BRL,2025-08-19 02:02:00,paid
875,875,118.75,BRL,2025-05-17 03:17:00,paid
876,876,519.81,BRL,2024-05-21 02:29:00,paid
877,877,230.4,BRL,2025-05-23 19:14:00,paid
878,878,695.04,BRL,2025-12-12 15:51:00,refunded
879,879,1211.3,BRL,2025-03-04 07:50:00,paid
880,880,2474.11,BRL,2025-12-21 04:02:00,paid
881,881,424.25,BRL,2025-04-04 04:09:00,paid
882,882,147.0,BRL,2024-09-01 22:30:00,paid
883,883,1289.52,BRL,2026-01-16 18:19:00,paid
884,884,1409.48,BRL,2025-02-04 06:22:00,paid
885,885,1166.31,BRL,2024-07-10 15:29:00,paid
886,886,1552.43,BRL,2024-11-30 23:45:00,paid
887,887,1075.63,BRL,2024-01-08 05:16:00,paid
888,888,1292.3,BRL,2024-02-13 04:15:00,paid
889,889,816.55,BRL,2025-03-03 01:49:00,paid
890,890,227.29,BRL,2024-12-11 00:06:00,paid
891,891,570.67,BRL,2024-05-31 10:43:00,paid
892,892,307.11,BRL,2025-03-21 23:51:00,paid
893,893,594.36,BRL,2025-07-05 14:02:00,failed
894,894,185.33,BRL,2025-04-30 13:59:00,failed
895,895,1146.32,BRL,2025-08-28 07:28:00,paid
896,896,957.43,BRL,2025-11-15 18:16:00,paid
897,897,76.85,BRL,2025-04-05 07:25:00,paid
898,898,1412.62,BRL,2025-07-13 13:01:00,paid
899,899,13.32,BRL,2025-09-06 21:03:00,paid
900,900,1122.74,BRL,2024-10-21 03:54:00,failed
901,901,1578.2,BRL,2024-06-30 17:41:00,paid
902,902,2003.72,BRL,2025-05-06 00:06:00,paid
903,903,1166.77,BRL,2025-11-18 08:26:00,paid
904,904,817.81,BRL,2024-04-09 09:19:00,partial_refund
905,905,533.32,BRL,2024-05-04 00:15:00,paid
906,906,1283.21,BRL,2024-04-26 14:21:00,paid
907,907,261.42,BRL,2025-06-07 03:30:00,paid
908,908,773.77,BRL,2024-06-29 12:51:00,paid
909,909,1551.88,BRL,2024-03-05 05:09:00,paid
910,910,784.74,BRL,2025-05-05 20:22:00,paid
911,911,82.7,BRL,2025-06-08 12:13:00,paid
912,912,94.88,BRL,2026-02-01 07:53:00,paid
913,913,1772.5,BRL,2024-07-22 01:02:00,paid
914,914,526.97,BRL,2025-10-26 10:26:00,paid
915,915,1236.55,BRL,2024-04-08 19:33:00,paid
916,916,1147.81,BRL,2025-07-20 17:46:00,paid
917,917,335.79,BRL,2024-09-08 09:34:00,paid
918,918,126.55,BRL,2025-11-11 04:44:00,paid
919,919,268.86,BRL,2025-02-25 02:33:00,paid
920,920,614.76,BRL,2024-01-24 00:18:00,paid
921,921,408.82,BRL,2025-09-09 19:54:00,paid
922,922,665.51,BRL,2024-11-21 03:11:00,refunded
923,923,488.09,BRL,2024-11-14 17:48:00,partial_refund
924,924,234.23,BRL,2025-08-14 22:34:00,paid
925,925,384.92,BRL,2026-02-09 01:19:00,paid
926,926,1245.65,BRL,2024-05-20 02:06:00,paid
927,927,815.55,BRL,2025-02-19 17:06:00,paid
928,928,2026.87,BRL,2024-12-08 05:11:00,failed
929,929,1329.41,BRL,2024-06-22 23:52:00,failed
930,930,1940.59,BRL,2024-10-06 18:50:00,paid
931,931,2486.61,BRL,2025-09-19 21:24:00,paid
932,932,252.97,BRL,2025-08-27 13:58:00,paid
933,933,1422.2,BRL,2024-09-18 20:38:00,paid
934,934,879.66,BRL,2026-02-03 08:44:00,paid
935,935,499.61,BRL,2025-11-18 07:08:00,paid
936,936,1364.24,BRL,2025-12-01 12:08:00,paid
937,937,40.57,BRL,2026-01-04 03:53:00,paid
938,938,525.27,BRL,2024-05-30 23:41:00,paid
939,939,295.69,BRL,2025-11-06 16:43:00,paid
940,940,2405.97,BRL,2024-07-30 12:22:00,paid
941,941,294.01,BRL,2025-05-16 15:17:00,failed
942,942,378.7,BRL,2024-03-03 01:47:00,partial_refund
943,943,286.75,BRL,2024-05-24 09:17:00,paid
944,944,595.49,BRL,2025-08-23 14:22:00,paid
945,945,1896.21,BRL,2025-05-03 12:17:00,paid
946,946,1307.84,BRL,2024-08-28 20:31:00,paid
947,947,594.7,BRL,2024-04-22 08:46:00,paid
948,948,365.47,BRL,2024-11-13 23:25:00,paid
949,949,350.22,BRL,2024-10-16 08:51:00,paid
950,950,202.96,BRL,2025-06-26 05:40:00,paid
951,951,824.76,BRL,2025-12-07 17:26:00,paid
952,952,1860.88,BRL,2026-01-08 13:16:00,paid
953,953,1134.19,BRL,2025-07-31 11:06:00,paid
954,954,885.66,BRL,2024-02-16 10:22:00,paid
955,955,410.28,BRL,2025-03-17 17:01:00,paid
956,956,202.32,BRL,2024-02-14 06:29:00,paid
957,957,587.25,BRL,2025-03-27 22:08:00,paid
958,958,74.51,BRL,2024-09-19 00:58:00,partial_refund
959,959,879.52,BRL,2024-08-02 02:21:00,paid
960,960,979.95,BRL,2026-02-03 20:48:00,paid
961,961,852.67,BRL,2025-11-04 22:46:00,paid
962,962,2596.88,BRL,2024-12-04 03:05:00,failed
963,963,191.4,BRL,2025-03-13 22:22:00,paid
964,964,285.28,BRL,2026-01-26 03:40:00,paid
965,965,968.9,BRL,2026-01-25 01:46:00,paid
966,966,340.02,BRL,2024-10-29 14:03:00,paid
967,967,2602.33,BRL,2025-01-10 20:48:00,paid
968,968,305.95,BRL,2024-06-11 15:24:00,refunded
969,969,1078.43,BRL,2024-04-21 02:48:00,paid
970,970,116.53,BRL,2024-08-22 22:52:00,paid
971,971,1576.76,BRL,2025-11-24 16:57:00,refunded
972,972,447.0,BRL,2025-11-07 18:13:00,failed
973,973,809.99,BRL,2024-11-19 08:38:00,paid
974,974,2449.36,BRL,2025-02-19 09:24:00,paid
975,975,2286.38,BRL,2025-12-12 04:57:00,failed
976,976,667.0,BRL,2025-05-05 12:58:00,paid
977,977,1209.32,BRL,2024-09-03 01:32:00,paid
