ticket_id,customer_id,order_id,created_at,issue_type,priority,status,channel,satisfaction_score,resolved_in_hours
1343,366,4159.0,2024-07-14 05:00:00,damaged_item,medium,pending,phone,2.0,30.6
1344,1111,,2025-12-07 07:00:00,payment_issue,low,closed,phone,5.0,68.0
1345,290,1348.0,2024-08-02 23:00:00,product_question,low,pending,chat,4.0,20.0
1346,702,948.0,2024-10-09 03:00:00,delivery_issue,low,closed,phone,2.0,2.4
1347,1104,3784.0,2025-03-07 13:00:00,payment_issue,high,closed,chat,,29.0
1348,74,414.0,2024-01-20 11:00:00,product_question,medium,closed,phone,4.0,62.3
1349,252,,2025-06-26 12:00:00,damaged_item,medium,closed,email,5.0,4.8
1350,1024,,2025-09-14 07:00:00,refund_request,medium,closed,chat,3.0,9.2
1351,618,1689.0,2025-06-04 21:00:00,damaged_item,low,closed,chat,2.0,9.0
1352,809,1052.0,2025-08-25 20:00:00,payment_issue,low,closed,chat,4.0,10.5
1353,462,,2024-03-29 10:00:00,account_problem,low,closed,email,2.0,
1354,1077,2876.0,2024-02-18 20:00:00,payment_issue,low,closed,phone,4.0,17.5
1355,694,4082.0,2025-04-16 10:00:00,account_problem,medium,pending,phone,,48.9
1356,1043,899.0,2026-02-19 07:00:00,refund_request,high,pending,chat,5.0,11.4
1357,1006,1578.0,2024-02-25 21:00:00,damaged_item,low,closed,email,4.0,17.6
1358,795,2099.0,2025-07-02 20:00:00,refund_request,medium,pending,phone,5.0,29.4
1359,1110,1623.0,2024-03-30 07:00:00,payment_issue,low,closed,phone,4.0,13.4
1360,224,2444.0,2025-07-16 09:00:00,damaged_item,medium,pending,email,3.0,25.3
1361,574,3301.0,2024-11-26 14:00:00,account_problem,low,closed,email,4.0,23.4
1362,512,3677.0,2024-08-22 15:00:00,refund_request,medium,closed,email,3.0,12.6
1363,741,3459.0,2024-07-16 12:00:00,damaged_item,medium,closed,chat,5.0,4.7
1364,170,3985.0,2024-07-07 15:00:00,account_problem,medium,open,email,5.0,8.9
1365,1094,312.0,2024-06-08 12:00:00,damaged_item,low,closed,chat,5.0,4.9
1366,643,3833.0,2025-03-04 23:00:00,account_problem,low,closed,chat,,7.0
1367,890,3.0,2025-12-12 00:00:00,payment_issue,medium,closed,email,3.0,5.1
1368,22,3181.0,2025-09-17 11:00:00,payment_issue,low,pending,chat,2.0,2.7
1369,206,,2024-03-27 23:00:00,payment_issue,low,closed,email,4.0,
1370,179,1063.0,2025-12-24 00:00:00,product_question,medium,closed,email,3.0,
1371,624,3529.0,2024-08-12 11:00:00,payment_issue,low,pending,email,,4.7
1372,659,4040.0,2024-08-16 06:00:00,delivery_issue,low,closed,email,5.0,12.0
1373,1185,2146.0,2024-05-17 16:00:00,product_question,medium,closed,phone,5.0,20.5
1374,1057,774.0,2025-12-03 12:00:00,refund_request,low,closed,chat,1.0,4.4
1375,1118,3234.0,2025-03-18 06:00:00,payment_issue,low,closed,chat,3.0,4.9
1376,783,2252.0,2024-10-13 21:00:00,refund_request,low,closed,email,1.0,6.5
1377,1163,3409.0,2026-02-17 18:00:00,refund_request,low,pending,email,1.0,20.7
1378,1083,2811.0,2024-09-03 01:00:00,refund_request,medium,closed,email,4.0,13.9
1379,717,,2025-07-01 01:00:00,payment_issue,low,pending,email,5.0,13.3
1380,755,3769.0,2025-02-19 20:00:00,payment_issue,high,closed,chat,5.0,
1381,199,2375.0,2026-01-06 01:00:00,delivery_issue,high,closed,phone,5.0,25.2
1382,595,1905.0,2025-07-24 17:00:00,refund_request,high,closed,chat,,19.6
1383,903,1528.0,2026-01-12 05:00:00,refund_request,medium,closed,phone,,
1384,907,,2025-06-02 06:00:00,product_question,low,closed,chat,,16.7
1385,282,1540.0,2025-05-28 02:00:00,product_question,high,closed,email,5.0,
1386,177,3882.0,2025-05-17 14:00:00,damaged_item,low,closed,email,5.0,18.6
1387,583,1851.0,2024-02-14 05:00:00,damaged_item,high,closed,email,2.0,9.1
1388,449,,2025-03-23 02:00:00,delivery_issue,low,closed,chat,5.0,7.8
1389,217,2144.0,2025-04-30 20:00:00,payment_issue,low,closed,email,5.0,16.0
1390,37,48.0,2024-03-04 00:00:00,product_question,low,pending,chat,5.0,27.8
1391,185,,2024-08-21 07:00:00,payment_issue,medium,open,chat,4.0,33.0
1392,346,,2026-01-08 03:00:00,damaged_item,high,closed,phone,5.0,19.0
1393,523,151.0,2024-01-09 02:00:00,payment_issue,high,closed,email,4.0,4.9
1394,507,,2025-10-19 18:00:00,refund_request,medium,pending,chat,1.0,18.8
1395,1189,640.0,2024-06-02 14:00:00,payment_issue,high,open,chat,,18.3
1396,546,,2024-10-22 07:00:00,delivery_issue,medium,closed,chat,4.0,10.4
1397,661,2368.0,2025-01-21 02:00:00,product_question,low,closed,chat,4.0,15.7
1398,636,,2025-03-12 17:00:00,payment_issue,medium,closed,email,3.0,6.6
1399,423,1607.0,2025-02-10 10:00:00,payment_issue,high,open,email,5.0,16.9
1400,92,3993.0,2025-10-06 18:00:00,delivery_issue,low,open,email,3.0,3.0
1401,380,973.0,2025-12-15 21:00:00,payment_issue,low,closed,email,4.0,31.2
1402,460,4186.0,2024-08-16 16:00:00,delivery_issue,medium,pending,chat,5.0,
1403,770,,2024-12-21 13:00:00,delivery_issue,low,closed,email,,12.2
1404,1113,3102.0,2024-03-13 04:00:00,account_problem,low,closed,chat,4.0,7.6
1405,789,969.0,2026-01-17 18:00:00,damaged_item,high,open,chat,5.0,
1406,938,,2025-04-08 21:00:00,product_question,medium,closed,email,5.0,7.6
1407,870,,2025-12-13 12:00:00,damaged_item,low,closed,email,3.0,24.7
1408,608,,2025-07-05 23:00:00,payment_issue,low,pending,chat,2.0,13.3
1409,922,,2025-03-28 21:00:00,refund_request,high,closed,phone,5.0,
1410,1005,3801.0,2025-03-20 15:00:00,refund_request,low,pending,chat,,2.1
1411,33,4154.0,2024-02-10 14:00:00,account_problem,low,closed,email,5.0,23.7
1412,843,,2025-06-21 04:00:00,account_problem,low,closed,phone,5.0,21.2
1413,973,,2024-08-28 07:00:00,payment_issue,low,open,email,4.0,12.0
1414,192,2315.0,2025-11-11 23:00:00,damaged_item,low,closed,phone,4.0,8.0
1415,829,4097.0,2024-12-11 14:00:00,product_question,low,pending,chat,4.0,16.2
1416,536,3016.0,2025-02-16 00:00:00,delivery_issue,low,closed,chat,2.0,1.4
1417,319,,2024-03-24 14:00:00,payment_issue,medium,open,chat,5.0,
1418,278,,2024-03-09 07:00:00,account_problem,medium,closed,chat,5.0,16.4
1419,1148,3595.0,2025-08-20 05:00:00,damaged_item,low,closed,chat,5.0,11.6
1420,337,124.0,2026-01-01 21:00:00,payment_issue,high,closed,chat,5.0,
1421,684,2839.0,2026-02-08 15:00:00,damaged_item,low,closed,chat,3.0,16.4
1422,113,,2025-06-08 16:00:00,payment_issue,medium,closed,phone,1.0,12.5
1423,899,262.0,2025-09-04 23:00:00,delivery_issue,medium,closed,chat,3.0,28.6
1424,855,84.0,2024-05-10 06:00:00,delivery_issue,medium,closed,chat,5.0,14.6
1425,578,2833.0,2024-08-18 09:00:00,product_question,low,closed,phone,5.0,22.9
1426,636,4031.0,2025-04-10 00:00:00,payment_issue,medium,closed,chat,1.0,32.3
1427,585,,2025-07-08 23:00:00,refund_request,medium,closed,email,,6.8
1428,325,3604.0,2024-10-27 19:00:00,delivery_issue,high,closed,chat,5.0,18.4
1429,491,3090.0,2024-09-19 06:00:00,account_problem,high,closed,email,4.0,8.1
1430,97,,2025-09-23 08:00:00,payment_issue,medium,closed,phone,,11.5
1431,803,,2025-04-11 05:00:00,damaged_item,medium,pending,chat,3.0,10.0
1432,336,3109.0,2025-07-27 21:00:00,delivery_issue,low,closed,chat,5.0,11.7
1433,293,2021.0,2024-04-13 11:00:00,refund_request,medium,closed,chat,3.0,
1434,127,3677.0,2024-03-05 21:00:00,refund_request,high,open,phone,4.0,
1435,244,3811.0,2025-04-20 03:00:00,refund_request,low,closed,email,4.0,18.0
1436,1173,,2025-09-04 05:00:00,product_question,medium,closed,email,4.0,9.3
1437,1057,644.0,2025-09-14 17:00:00,account_problem,low,closed,email,1.0,
1438,307,,2024-06-25 02:00:00,damaged_item,low,closed,phone,,23.0
1439,1194,,2025-10-25 12:00:00,account_problem,low,closed,chat,5.0,30.2
1440,789,2560.0,2024-04-21 20:00:00,payment_issue,high,closed,chat,4.0,9.8
1441,989,737.0,2025-12-24 08:00:00,payment_issue,low,pending,chat,4.0,
1442,746,2830.0,2024-11-03 10:00:00,delivery_issue,low,closed,email,,10.9
1443,507,,2024-07-30 10:00:00,damaged_item,medium,closed,email,4.0,18.7
1444,179,2472.0,2024-12-23 20:00:00,damaged_item,high,closed,chat,,6.8
1445,783,1609.0,2024-07-23 07:00:00,refund_request,medium,pending,chat,5.0,12.1
1446,819,4170.0,2024-12-06 00:00:00,product_question,low,closed,email,4.0,7.0
1447,537,,2024-08-01 10:00:00,payment_issue,medium,closed,phone,4.0,41.3
1448,3,,2024-03-06 18:00:00,product_question,low,open,chat,5.0,24.3
1449,532,3258.0,2025-04-17 00:00:00,damaged_item,medium,closed,email,5.0,14.1
1450,983,3499.0,2025-05-12 16:00:00,damaged_item,medium,closed,email,4.0,7.3
1451,426,,2024-09-28 02:00:00,account_problem,medium,closed,chat,5.0,2.2
1452,565,2245.0,2025-07-14 13:00:00,refund_request,high,closed,email,5.0,14.4
1453,443,2592.0,2024-12-20 00:00:00,payment_issue,high,closed,chat,2.0,38.7
1454,720,1609.0,2026-01-22 02:00:00,delivery_issue,medium,closed,email,5.0,
1455,428,3102.0,2025-09-04 04:00:00,damaged_item,low,closed,chat,1.0,52.0
1456,746,3310.0,2024-04-10 06:00:00,refund_request,low,closed,phone,4.0,6.2
1457,71,403.0,2024-11-02 19:00:00,product_question,low,open,email,4.0,3.9
1458,880,1417.0,2024-10-13 07:00:00,refund_request,low,pending,email,4.0,
1459,53,3868.0,2026-01-20 19:00:00,damaged_item,high,closed,chat,5.0,11.7
1460,36,1297.0,2025-01-06 01:00:00,account_problem,medium,closed,chat,4.0,
1461,433,3140.0,2024-09-01 18:00:00,payment_issue,low,closed,email,1.0,3.8
1462,500,,2025-02-04 04:00:00,account_problem,medium,closed,email,5.0,12.7
1463,275,,2025-07-19 13:00:00,product_question,low,closed,chat,3.0,4.6
1464,246,,2024-04-23 22:00:00,refund_request,high,closed,phone,4.0,
1465,1176,2401.0,2026-01-31 03:00:00,delivery_issue,high,closed,email,5.0,18.5
1466,434,,2024-01-03 00:00:00,account_problem,medium,open,email,,7.4
1467,1090,,2024-04-25 16:00:00,refund_request,medium,closed,email,4.0,7.3
1468,349,,2024-10-01 11:00:00,refund_request,medium,pending,email,5.0,23.7
1469,1011,732.0,2025-04-05 12:00:00,damaged_item,high,open,chat,3.0,12.6
1470,17,3578.0,2025-05-18 19:00:00,account_problem,medium,pending,email,3.0,8.9
1471,306,1153.0,2024-08-30 07:00:00,delivery_issue,medium,open,email,,
1472,510,1007.0,2026-01-19 06:00:00,refund_request,high,closed,email,5.0,9.5
1473,507,3059.0,2024-12-26 13:00:00,payment_issue,low,closed,email,1.0,7.1
1474,943,,2026-01-06 04:00:00,damaged_item,low,pending,chat,,8.1
1475,46,,2024-10-06 22:00:00,payment_issue,medium,closed,email,4.0,
1476,58,,2025-08-11 08:00:00,product_question,low,closed,chat,4.0,8.2
1477,1017,,2024-04-02 13:00:00,delivery_issue,medium,closed,email,1.0,21.6
1478,159,1419.0,2025-07-03 20:00:00,delivery_issue,medium,closed,chat,5.0,14.5
1479,199,1320.0,2025-02-13 06:00:00,delivery_issue,low,pending,chat,2.0,6.2
1480,435,33.0,2025-06-19 13:00:00,damaged_item,low,closed,chat,3.0,
1481,473,3598.0,2024-05-24 22:00:00,product_question,medium,closed,email,5.0,4.4
1482,283,,2024-09-15 05:00:00,product_question,low,closed,chat,4.0,
1483,805,1760.0,2025-06-08 23:00:00,delivery_issue,medium,open,email,,11.8
1484,602,853.0,2024-12-16 04:00:00,account_problem,high,closed,email,3.0,
1485,1109,,2024-10-13 15:00:00,delivery_issue,low,closed,email,3.0,6.9
1486,954,2115.0,2024-10-16 22:00:00,refund_request,low,closed,phone,5.0,25.8
1487,560,1760.0,2024-10-02 02:00:00,damaged_item,medium,closed,email,5.0,57.8
1488,69,2454.0,2025-01-30 22:00:00,delivery_issue,low,closed,chat,3.0,4.3
1489,445,,2024-06-29 18:00:00,account_problem,low,closed,chat,5.0,23.1
1490,551,2449.0,2025-11-09 17:00:00,payment_issue,high,closed,email,3.0,16.6
1491,244,3066.0,2025-08-13 18:00:00,damaged_item,medium,closed,email,4.0,30.1
1492,1127,,2025-10-29 22:00:00,delivery_issue,medium,open,email,,13.0
1493,1012,2162.0,2024-05-19 22:00:00,product_question,high,closed,email,4.0,6.6
1494,923,2640.0,2024-01-29 13:00:00,damaged_item,medium,closed,email,5.0,10.7
1495,213,5.0,2025-12-23 13:00:00,account_problem,high,closed,email,5.0,
1496,400,2464.0,2025-11-06 14:00:00,account_problem,medium,pending,chat,5.0,14.9
1497,1123,2337.0,2025-05-02 05:00:00,delivery_issue,low,closed,email,5.0,14.3
1498,880,1060.0,2024-04-29 11:00:00,product_question,low,closed,email,4.0,9.3
1499,12,1948.0,2024-11-26 13:00:00,delivery_issue,low,closed,chat,,10.6
1500,1147,,2024-02-18 16:00:00,product_question,low,closed,email,,15.6
1501,1029,,2024-01-05 19:00:00,damaged_item,low,closed,email,3.0,10.7
1502,351,,2024-02-06 18:00:00,delivery_issue,low,closed,chat,4.0,
1503,9,943.0,2025-10-24 22:00:00,damaged_item,medium,closed,phone,3.0,12.3
1504,401,1182.0,2025-10-12 11:00:00,product_question,low,closed,chat,,12.8
1505,434,672.0,2024-02-20 23:00:00,refund_request,low,closed,chat,4.0,8.4
1506,1190,,2024-05-13 18:00:00,account_problem,low,closed,chat,1.0,
1507,646,1373.0,2024-03-29 00:00:00,product_question,high,closed,email,,5.4
1508,347,1375.0,2025-05-05 19:00:00,payment_issue,low,closed,phone,4.0,4.6
1509,740,,2025-04-19 18:00:00,payment_issue,low,closed,email,4.0,
1510,1077,4199.0,2024-09-10 10:00:00,account_problem,low,closed,phone,4.0,20.1
1511,434,2054.0,2024-06-21 13:00:00,delivery_issue,low,closed,email,,4.6
1512,614,1399.0,2024-02-20 17:00:00,delivery_issue,low,closed,email,5.0,11.4
1513,66,3880.0,2024-01-13 07:00:00,payment_issue,low,open,email,5.0,7.6
1514,217,4020.0,2024-12-21 01:00:00,damaged_item,low,open,chat,3.0,
1515,602,1216.0,2025-01-25 00:00:00,damaged_item,high,open,email,4.0,15.5
1516,1152,,2025-08-22 11:00:00,account_problem,medium,closed,email,5.0,
1517,1109,410.0,2024-11-30 03:00:00,delivery_issue,medium,closed,chat,3.0,
1518,288,1531.0,2025-10-23 16:00:00,refund_request,medium,closed,email,1.0,49.0
1519,45,373.0,2025-08-09 18:00:00,payment_issue,high,closed,chat,5.0,6.5
1520,1184,2374.0,2024-10-14 03:00:00,delivery_issue,low,closed,chat,3.0,12.7
1521,1194,3058.0,2024-03-04 07:00:00,product_question,low,closed,email,3.0,10.7
1522,1026,,2026-01-07 15:00:00,refund_request,medium,closed,phone,3.0,15.8
1523,44,2818.0,2026-02-11 03:00:00,refund_request,low,pending,email,5.0,11.3
1524,1037,3491.0,2024-10-12 16:00:00,payment_issue,high,closed,chat,4.0,5.5
1525,278,1879.0,2025-07-31 21:00:00,account_problem,low,closed,phone,3.0,14.9
1526,1005,3493.0,2024-03-17 10:00:00,payment_issue,high,closed,email,4.0,14.3
1527,378,,2026-01-19 18:00:00,refund_request,medium,closed,chat,4.0,8.3
1528,664,,2025-05-11 02:00:00,payment_issue,low,open,email,3.0,5.5
1529,106,4069.0,2024-02-15 14:00:00,damaged_item,high,closed,phone,2.0,
1530,97,684.0,2024-08-25 11:00:00,delivery_issue,low,closed,email,4.0,16.3
1531,716,1825.0,2025-10-01 04:00:00,account_problem,medium,closed,email,4.0,38.1
1532,368,,2024-07-25 08:00:00,delivery_issue,medium,pending,phone,,8.1
1533,764,710.0,2024-11-24 17:00:00,damaged_item,medium,closed,chat,4.0,
1534,889,,2025-03-06 07:00:00,delivery_issue,high,closed,email,1.0,2.7
1535,454,2229.0,2025-07-08 14:00:00,delivery_issue,low,closed,phone,5.0,26.7
1536,623,2809.0,2024-05-29 03:00:00,delivery_issue,high,closed,chat,,30.0
1537,1069,,2026-02-17 16:00:00,refund_request,low,closed,email,5.0,7.7
1538,235,2104.0,2025-09-30 04:00:00,product_question,low,closed,phone,3.0,2.6
1539,241,2751.0,2025-05-02 06:00:00,delivery_issue,medium,closed,email,3.0,10.3
1540,626,3466.0,2025-07-15 03:00:00,damaged_item,low,closed,phone,5.0,16.7
1541,541,3691.0,2024-01-24 23:00:00,damaged_item,medium,closed,chat,,9.3
1542,240,476.0,2024-04-20 00:00:00,account_problem,low,closed,chat,5.0,
1543,372,1349.0,2024-10-07 08:00:00,damaged_item,medium,closed,email,5.0,29.2
1544,1165,2176.0,2026-01-21 10:00:00,delivery_issue,medium,closed,phone,5.0,8.5
1545,247,4105.0,2025-10-19 18:00:00,account_problem,medium,closed,chat,5.0,4.1
1546,668,2707.0,2024-03-07 14:00:00,payment_issue,low,open,chat,5.0,6.2
1547,821,1954.0,2025-08-16 17:00:00,delivery_issue,medium,closed,email,5.0,
1548,553,1750.0,2025-01-10 19:00:00,payment_issue,medium,closed,chat,,17.7
1549,59,1679.0,2024-10-17 19:00:00,account_problem,low,closed,chat,4.0,6.0
1550,69,570.0,2024-01-06 13:00:00,refund_request,low,pending,chat,,9.5
1551,1098,766.0,2025-12-19 06:00:00,product_question,low,closed,email,4.0,13.1
1552,391,,2024-03-28 12:00:00,product_question,low,closed,email,,31.9
1553,345,,2025-02-02 12:00:00,delivery_issue,low,closed,phone,,2.8
1554,487,,2025-12-25 01:00:00,payment_issue,medium,closed,email,5.0,9.1
1555,882,222.0,2024-10-11 00:00:00,damaged_item,low,closed,phone,5.0,15.2
1556,226,3666.0,2024-02-28 18:00:00,delivery_issue,low,closed,phone,4.0,34.0
1557,201,3028.0,2024-01-19 10:00:00,damaged_item,medium,closed,phone,5.0,6.7
1558,53,,2025-07-07 12:00:00,account_problem,low,closed,email,4.0,17.5
1559,593,,2025-08-16 08:00:00,product_question,medium,closed,chat,5.0,9.2
1560,386,1604.0,2024-03-28 16:00:00,payment_issue,medium,closed,phone,4.0,24.7
1561,891,,2025-01-29 23:00:00,damaged_item,medium,closed,phone,,4.0
1562,524,2014.0,2025-04-18 16:00:00,account_problem,low,closed,chat,2.0,7.7
1563,1060,3362.0,2025-07-15 16:00:00,account_problem,medium,closed,chat,4.0,8.2
1564,489,3080.0,2024-06-29 01:00:00,product_question,low,closed,email,2.0,5.9
1565,47,1786.0,2025-05-17 20:00:00,payment_issue,low,closed,phone,5.0,9.1
1566,264,3472.0,2024-09-12 22:00:00,payment_issue,medium,closed,phone,5.0,10.2
1567,174,934.0,2025-10-24 23:00:00,account_problem,high,closed,chat,4.0,25.2
1568,339,953.0,2026-01-25 14:00:00,delivery_issue,medium,pending,email,5.0,12.5
1569,196,2971.0,2025-07-12 00:00:00,account_problem,low,open,email,5.0,8.2
1570,638,2180.0,2024-05-09 08:00:00,account_problem,low,closed,chat,2.0,9.7
1571,126,160.0,2024-09-17 21:00:00,damaged_item,medium,closed,chat,2.0,
1572,707,,2025-09-14 14:00:00,account_problem,medium,closed,email,,
1573,377,758.0,2024-12-12 08:00:00,payment_issue,medium,closed,chat,5.0,26.3
1574,903,2469.0,2025-08-04 21:00:00,account_problem,low,closed,chat,5.0,
1575,131,3203.0,2024-09-17 18:00:00,refund_request,medium,closed,email,5.0,
1576,542,547.0,2024-01-29 22:00:00,product_question,low,closed,chat,3.0,
1577,686,,2024-11-06 20:00:00,account_problem,low,closed,email,2.0,9.4
1578,866,,2024-06-23 20:00:00,product_question,medium,closed,email,3.0,12.0
1579,863,898.0,2024-12-23 07:00:00,product_question,low,closed,phone,,12.2
1580,936,,2026-01-28 06:00:00,delivery_issue,low,closed,chat,,9.0
1581,99,,2025-04-13 12:00:00,refund_request,high,closed,email,4.0,9.9
1582,311,2922.0,2024-09-19 20:00:00,delivery_issue,medium,closed,chat,4.0,23.0
1583,213,1972.0,2024-11-24 15:00:00,damaged_item,medium,closed,email,5.0,12.3
1584,711,3313.0,2025-07-24 02:00:00,payment_issue,medium,closed,chat,4.0,10.4
1585,120,3021.0,2025-04-29 14:00:00,product_question,high,closed,email,5.0,10.1
1586,88,2682.0,2025-11-22 19:00:00,refund_request,high,closed,phone,3.0,12.0
1587,1165,844.0,2024-05-22 04:00:00,delivery_issue,low,closed,email,5.0,12.1
1588,857,,2025-03-01 05:00:00,product_question,high,open,email,5.0,34.8
1589,469,,2025-01-01 05:00:00,payment_issue,medium,closed,email,,
1590,917,3778.0,2024-06-26 13:00:00,payment_issue,low,closed,email,5.0,15.1
1591,261,1672.0,2025-03-21 03:00:00,payment_issue,low,pending,chat,4.0,6.4
1592,280,2130.0,2025-04-08 00:00:00,damaged_item,medium,open,email,2.0,16.7
1593,1129,,2024-05-11 06:00:00,account_problem,low,pending,phone,5.0,15.2
1594,272,,2025-10-21 20:00:00,payment_issue,low,open,email,4.0,
1595,457,2657.0,2024-02-14 08:00:00,refund_request,low,closed,email,4.0,
1596,818,,2025-04-27 23:00:00,account_problem,low,closed,email,4.0,8.6
1597,193,,2025-07-11 22:00:00,refund_request,medium,closed,email,4.0,18.2
1598,159,928.0,2024-12-14 12:00:00,delivery_issue,medium,closed,email,5.0,5.1
1599,850,2653.0,2024-06-30 23:00:00,product_question,medium,closed,chat,5.0,38.1
1600,219,1584.0,2025-06-05 08:00:00,refund_request,medium,closed,chat,4.0,11.3
1601,485,,2024-08-31 12:00:00,payment_issue,medium,open,email,4.0,3.9
1602,308,2824.0,2025-12-21 18:00:00,account_problem,low,closed,chat,,25.9
1603,130,3825.0,2025-01-22 12:00:00,damaged_item,high,closed,email,4.0,3.5
1604,425,387.0,2024-05-15 05:00:00,payment_issue,low,closed,email,4.0,25.8
1605,1131,,2025-12-31 16:00:00,product_question,high,pending,chat,5.0,23.4
1606,320,4194.0,2024-03-26 22:00:00,refund_request,medium,closed,email,5.0,
1607,685,,2024-12-10 15:00:00,damaged_item,low,pending,chat,3.0,8.2
1608,180,,2024-05-17 11:00:00,damaged_item,medium,pending,email,,16.3
1609,400,1561.0,2024-10-24 00:00:00,product_question,high,closed,chat,,
1610,623,593.0,2024-09-29 22:00:00,product_question,medium,closed,chat,5.0,14.9
1611,895,3879.0,2026-01-24 12:00:00,account_problem,low,closed,email,5.0,
1612,772,,2024-06-03 11:00:00,refund_request,medium,closed,chat,,40.6
1613,210,846.0,2025-05-12 03:00:00,account_problem,medium,pending,email,3.0,20.4
1614,752,2500.0,2025-12-07 15:00:00,payment_issue,high,closed,chat,5.0,7.4
1615,698,3641.0,2025-01-24 11:00:00,refund_request,high,pending,chat,4.0,
1616,354,,2024-08-01 00:00:00,product_question,low,pending,email,5.0,19.7
1617,366,2397.0,2024-05-12 07:00:00,account_problem,low,closed,phone,4.0,
1618,789,3297.0,2024-11-14 07:00:00,account_problem,medium,closed,chat,4.0,
1619,729,1578.0,2024-03-27 19:00:00,payment_issue,low,closed,chat,4.0,13.0
1620,135,1310.0,2024-03-08 02:00:00,delivery_issue,medium,closed,email,5.0,26.0
1621,332,,2025-03-28 00:00:00,payment_issue,medium,closed,chat,3.0,
1622,1185,,2024-08-05 23:00:00,account_problem,high,closed,phone,,10.9
1623,879,,2025-10-07 08:00:00,refund_request,medium,closed,email,5.0,7.4
1624,192,956.0,2025-05-25 22:00:00,delivery_issue,medium,pending,email,,
1625,160,329.0,2024-02-11 19:00:00,damaged_item,low,pending,email,2.0,
1626,804,2150.0,2024-02-06 01:00:00,refund_request,low,closed,phone,4.0,
1627,638,384.0,2025-08-22 10:00:00,payment_issue,low,closed,chat,4.0,
1628,1096,,2025-02-14 22:00:00,payment_issue,medium,closed,email,5.0,10.1
1629,432,2936.0,2025-04-28 21:00:00,refund_request,medium,open,email,4.0,5.8
1630,1175,1885.0,2024-07-06 23:00:00,payment_issue,low,closed,phone,,23.1
1631,372,1757.0,2024-11-10 08:00:00,refund_request,medium,closed,email,3.0,7.8
1632,1008,183.0,2025-02-23 19:00:00,product_question,low,closed,email,5.0,9.7
1633,948,2924.0,2025-04-29 12:00:00,product_question,medium,closed,chat,4.0,23.6
1634,337,2888.0,2025-07-21 18:00:00,payment_issue,high,closed,chat,4.0,5.9
1635,341,598.0,2025-11-02 09:00:00,delivery_issue,medium,closed,chat,5.0,6.5
1636,536,3716.0,2025-08-18 22:00:00,refund_request,medium,closed,chat,3.0,19.8
1637,135,,2024-03-19 12:00:00,product_question,low,pending,phone,1.0,5.3
1638,1115,3814.0,2025-11-28 03:00:00,damaged_item,low,closed,phone,4.0,6.8
1639,546,1749.0,2025-11-26 08:00:00,product_question,medium,closed,chat,2.0,13.2
1640,571,,2025-04-09 21:00:00,refund_request,medium,pending,chat,3.0,5.6
1641,810,2909.0,2025-09-26 23:00:00,refund_request,low,open,email,,16.2
1642,165,,2025-12-17 08:00:00,delivery_issue,medium,closed,email,4.0,23.2
1643,288,3797.0,2025-09-27 23:00:00,damaged_item,medium,closed,email,4.0,26.8
1644,114,3109.0,2025-05-06 02:00:00,account_problem,low,closed,phone,3.0,10.6
1645,175,,2024-10-03 07:00:00,product_question,medium,closed,chat,4.0,
1646,577,3304.0,2025-11-10 12:00:00,damaged_item,low,closed,chat,5.0,7.5
1647,434,,2026-01-20 19:00:00,account_problem,high,closed,email,,9.5
1648,687,1207.0,2026-01-11 18:00:00,refund_request,low,closed,chat,5.0,14.7
1649,905,,2024-06-25 00:00:00,product_question,medium,closed,chat,,
1650,904,,2025-10-15 21:00:00,payment_issue,low,closed,email,5.0,44.8
1651,944,,2025-07-29 00:00:00,account_problem,low,closed,chat,5.0,14.8
1652,523,1752.0,2025-02-13 17:00:00,account_problem,medium,closed,phone,4.0,17.5
1653,704,3923.0,2024-08-05 18:00:00,account_problem,medium,closed,email,5.0,4.5
1654,1125,1559.0,2024-06-10 16:00:00,payment_issue,low,closed,chat,5.0,
1655,1045,687.0,2026-01-08 06:00:00,delivery_issue,high,pending,chat,,
1656,27,,2025-03-29 07:00:00,delivery_issue,high,closed,phone,2.0,6.6
1657,696,2637.0,2024-01-12 11:00:00,account_problem,low,closed,chat,5.0,6.8
1658,193,2833.0,2025-12-02 02:00:00,damaged_item,low,closed,email,4.0,36.5
1659,684,4115.0,2025-02-08 20:00:00,account_problem,low,pending,email,3.0,23.7
1660,332,3217.0,2025-11-22 14:00:00,payment_issue,medium,open,email,3.0,
1661,1036,1885.0,2024-05-06 09:00:00,payment_issue,low,open,chat,,19.1
1662,171,2875.0,2025-12-27 08:00:00,delivery_issue,low,closed,chat,,19.9
1663,72,1668.0,2024-03-12 09:00:00,refund_request,low,closed,email,,15.6
1664,500,,2025-07-11 08:00:00,refund_request,medium,closed,chat,,6.3
1665,183,28.0,2024-05-08 20:00:00,payment_issue,low,closed,chat,3.0,3.0
1666,609,4119.0,2025-07-27 03:00:00,payment_issue,low,closed,chat,4.0,8.7
1667,733,440.0,2025-09-13 07:00:00,refund_request,medium,closed,chat,4.0,6.2
1668,49,1919.0,2025-08-02 22:00:00,product_question,low,open,chat,4.0,27.7
1669,311,,2025-12-30 01:00:00,delivery_issue,medium,pending,email,5.0,14.2
1670,633,,2024-03-11 15:00:00,damaged_item,low,closed,email,5.0,7.9
1671,899,,2024-02-16 21:00:00,product_question,low,pending,chat,,5.9
1672,1132,1302.0,2024-06-17 12:00:00,account_problem,low,open,email,3.0,13.5
